Timestamp,FirstLanguage,NowLanguage,AdditionalLanguages,NextLanguage,PetProjectsLanguages,Choosing,e1,e2,e3,e4,e5,InUA,InPrev,Age,ExperienceInProgramming,ExperienceInLanguage
12.07.2011 15:28:19,PHP,PHP,"Python, JavaScript",Python,"PHP, Python",Совместным решением,,,,,,да,нет,"[20, 30)",4,3
12.07.2011 15:28:23,PHP,PHP,JavaScript,C++,Ruby,Совместным решением,,,,,,да,нет,"[20, 30)",6,6
12.07.2011 15:28:27,C++,Objective-C,"C, C++, JavaScript",C++,C++,Заказчиком,,,,,,да,нет,"[20, 30)",6,6
12.07.2011 15:28:32,Pascal/Delphi,JavaScript,"PHP, JavaScript",Python,,Заказчиком,,,,,,нет,нет,"[20, 30)",3,2
12.07.2011 15:28:41,PHP,Python,JavaScript,Python,"Python, JavaScript",Исполнителем,,,,,,нет,нет,"[20, 30)",2,2
12.07.2011 15:29:02,C#,С#,JavaScript,C#,C#,Совместным решением,,,,,,нет,да,"[20, 30)",4,4
12.07.2011 15:29:08,PHP,Java,"JavaScript, Groovy",Scala,"Java, Groovy",Заказчиком,,,,,,да,нет,"[20, 30)",5,3
12.07.2011 15:29:10,C++,С#,"C, C++, F#",Python,C++,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",1,4
12.07.2011 15:29:23,C,PHP,Java,C#,"Java, PHP",Совместным решением,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 15:29:41,PHP,PHP,"Shell,Scala",Ruby,,Заказчиком,,,,,,нет,нет,"[20, 30)",2,3
12.07.2011 15:30:52,PHP,PHP,JavaScript,PHP,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
12.07.2011 15:30:56,PHP,Ruby,"PHP, JavaScript",Ruby,PHP,Заказчиком,,,,,,да,нет,"[20, 30)",3,2
12.07.2011 15:31:08,C++,C++,Python,C++,"C++, Python",Совместным решением,,,,,,да,да,"[20, 30)",3,6
12.07.2011 15:31:15,PHP,PHP,"PHP, Python, Ruby, Objective-C, JavaScript",Ruby,"Python, Ruby, Objective-C",Исполнителем,,,,,,да,да,"[20, 30)",4,4
12.07.2011 15:31:16,Pascal/Delphi,Objective-C,"C, Python",Objective-C,Objective-C,Исполнителем,,,,,,да,нет,"[20, 30)",3,2
12.07.2011 15:31:23,C#,С#,"C#, C++, ActionScript",C#,C#,Исполнителем,,,,,,да,да,"[20, 30)",3,3
12.07.2011 15:31:32,Pascal/Delphi,С#,"C#, Pascal/Delphi",C#,"C#, C++, Pascal/Delphi",Заказчиком,,,,,,да,нет,"[20, 30)",2,1
12.07.2011 15:31:44,Pascal/Delphi,JavaScript,C#,,Не знаю,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 15:32:20,Pascal/Delphi,Java,JavaScript,Java,"Java, Python",Исполнителем,,,,,,да,да,"[30, 40)",9,5
12.07.2011 15:32:36,C++,Java,C#,Java,C++,Моя организация разрабатывает только на этом языке,,,,,,нет,да,"[20, 30)",9,5
12.07.2011 15:32:39,C,Ruby,"C, Python, JavaScript",Ruby,"C, C++, Ruby, Scala, Lua, Erlang",Совместным решением,,,,,,да,да,< 20,4,2
12.07.2011 15:32:43,C++,С#,"Java, Ruby",C#,"C#, Java, JavaScript",Заказчиком,,,,,,да,да,"[20, 30)",6,5
12.07.2011 15:32:44,C#,С#,"C#, Java, PHP",C#,"C#, PHP",Исполнителем,,,,,,да,нет,"[20, 30)",1,1
12.07.2011 15:32:48,Pascal/Delphi,PHP,JavaScript,Java,PHP,Совместным решением,,,,,,да,нет,"[20, 30)",6,4
12.07.2011 15:32:51,Pascal/Delphi,JavaScript,"C#, PHP, JavaScript, 1C",JavaScript,"PHP, Pascal/Delphi, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",7,2
12.07.2011 15:33:04,C,Java,Perl,Java,C#,Заказчиком,,,,,,нет,да,"[20, 30)",5,4
12.07.2011 15:33:06,C,Java,JavaScript,Java,,Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
12.07.2011 15:33:07,Pascal/Delphi,С#,"Java, C++",C#,,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
12.07.2011 15:33:14,PHP,PHP,"Java, PHP, Python, Ruby, JavaScript, Scala",Scala,"Java, PHP, Python, Ruby, JavaScript, Scala",Совместным решением,,,,,,нет,нет,"[20, 30)",8,6
12.07.2011 15:33:40,Pascal/Delphi,Java,"Java, JavaScript, Scala",Scala,"Java, JavaScript, Scala",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",10+,10+
12.07.2011 15:33:41,Pascal/Delphi,PHP,"PHP, JavaScript, Perl",PHP,JavaScript,Заказчиком,,,,,,да,да,"[20, 30)",9,8
12.07.2011 15:33:56,PHP,Python,"Python, JavaScript",Python,Python,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",6,3
12.07.2011 15:34:22,Java,Java,"Ruby, JavaScript",Ruby,"Java, Ruby, Objective-C",Не знаю,,,,,,да,нет,"[20, 30)",5,4
12.07.2011 15:34:44,DBase,Java,Perl,C#,Java,Исполнителем,,,,,,да,нет,"[30, 40)",10+,10+
12.07.2011 15:35:20,PHP,Python,JavaScript,Python,PHP,Заказчиком,,,,,,да,да,"[20, 30)",3,2
12.07.2011 15:35:24,C++,Python,C#,Python,Python,Заказчиком,,,,,,да,да,"[20, 30)",4,1
12.07.2011 15:35:36,Pascal/Delphi,Python,"Python, JavaScript",Python,"Python, JavaScript",Совместным решением,,,,,,да,да,"[20, 30)",3,2
12.07.2011 15:35:52,C,C++,"C, JavaScript, Lua",C++,"PHP, Python, Objective-C, JavaScript, Lua",Совместным решением,,,,,,нет,да,"[30, 40)",10+,10+
12.07.2011 15:36:00,PHP,PHP,JavaScript,Python,,Исполнителем,,,,,,да,нет,< 20,1,1
12.07.2011 15:36:00,C#,С#,C#,C#,C#,Исполнителем,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 15:36:05,C#,С#,"ActionScript, JavaScript",C#,C#,Совместным решением,,,,,,да,нет,"[30, 40)",10+,10+
12.07.2011 15:36:13,1C,1C,JavaScript,1C,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",6,6
12.07.2011 15:36:15,C,Ruby,"PHP, Ruby, JavaScript",Ruby,"PHP, C, C++, Ruby, JavaScript",Заказчиком,,,,,,да,да,"[20, 30)",5,2
12.07.2011 15:36:52,C,Java,"PHP, Perl",Java,,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[30, 40)",10+,10+
12.07.2011 15:36:58,Perl,Perl,JavaScript,Perl,"JavaScript, Perl",Совместным решением,,,,,,нет,да,"[20, 30)",6,6
12.07.2011 15:37:05,Basic,Pascal/Delphi,"C#, C++, Pascal/Delphi",C#,"C#, C++, Pascal/Delphi",Совместным решением,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 15:37:37,C,PHP,"C#, PHP, C, Python, JavaScript, Perl",Python,"PHP, Python, JavaScript",Исполнителем,,,,,,нет,нет,"[30, 40)",1,4
12.07.2011 15:37:39,Pascal/Delphi,C++,"C, C++, Python, Pascal/Delphi, JavaScript, Perl",Python,"C, C++, Python, Perl",Совместным решением,,,,,,да,нет,"[30, 40)",10+,10+
12.07.2011 15:37:41,C++,C++,"C#, Java",Ruby,"Java, Ruby",Не знаю,,,,,,да,нет,"[20, 30)",5,5
12.07.2011 15:38:15,C++,Java,JavaScript,Scala,"Java, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",4,3
12.07.2011 15:38:52,C#,С#,JavaScript,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 15:39:08,PHP,ActionScript,"PHP, JavaScript",Python,"PHP, ActionScript",Совместным решением,,,,,,да,да,"[20, 30)",5,3
12.07.2011 15:39:21,C++,Objective-C,"C#, C, C++",Objective-C,"C#, C, C++, Objective-C",Совместным решением,,,,,,да,нет,"[20, 30)",3,1
12.07.2011 15:39:30,PHP,Python,JavaScript,Python,Python,Совместным решением,,,,,,да,да,"[30, 40)",5,3
12.07.2011 15:40:08,Java,Java,JavaScript,Objective-C,Objective-C,Не знаю,,,,,,да,нет,"[20, 30)",1,1
12.07.2011 15:40:33,Pascal/Delphi,С#,Ruby,C#,C#,Исполнителем,,,,,,да,да,"[20, 30)",3,3
12.07.2011 15:41:10,C#,PHP,"PHP, JavaScript",PHP,"PHP, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",2,2
12.07.2011 15:41:10,Java,PHP,JavaScript,Java,"Java, JavaScript",Совместным решением,,,,,,да,да,"[20, 30)",1,2
12.07.2011 15:41:10,Basic,C++,"C#, C, Python",C#,C++,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[30, 40)",10+,10+
12.07.2011 15:41:55,Pascal/Delphi,С#,"JavaScript, Lisp",C#,"C#, JavaScript",Не знаю,,,,,,да,да,< 20,1,1
12.07.2011 15:42:13,Basic,С#,"C, C++",C#,"C#, Java",Совместным решением,,,,,,да,нет,"[30, 40)",10+,4
12.07.2011 15:42:19,Pascal/Delphi,Java,"JavaScript, Groovy",Groovy,"Groovy, Scala",Исполнителем,,,,,,да,нет,"[20, 30)",7,4
12.07.2011 15:42:30,Pascal/Delphi,JavaScript,C#,Python,PHP,Совместным решением,,,,,,да,нет,"[30, 40)",3,5
12.07.2011 15:42:43,Pascal/Delphi,Java,Python,Python,"Java, Python",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",4,2
12.07.2011 15:43:09,C++,PHP,Python,Python,"PHP, Python",Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
12.07.2011 15:43:13,Pascal/Delphi,С#,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,3
12.07.2011 15:43:24,C,PHP,Haskell,Haskell,"PHP, C++",Исполнителем,,,,,,нет,да,"[20, 30)",1,2
12.07.2011 15:43:33,C,C++,"C#, C, C++, Python, JavaScript",C++,"C#, C++, Python",Исполнителем,,,,,,нет,нет,"[30, 40)",7,7
12.07.2011 15:44:00,PHP,PHP,"PHP, JavaScript",PHP,,Исполнителем,,,,,,да,нет,"[20, 30)",5,1
12.07.2011 15:44:16,Basic,Java,"Java, Ruby, Groovy",Groovy,,Заказчиком,,,,,,да,да,"[20, 30)",4,4
12.07.2011 15:44:33,Pascal/Delphi,PHP,"PHP, JavaScript",C++,"PHP, C, C++, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",2,4
12.07.2011 15:44:43,Pascal/Delphi,С#,C#,C#,,Совместным решением,,,,,,да,да,"[20, 30)",5,4
12.07.2011 15:44:46,C#,С#,"Java, F#, PowerShell",C#,"C#, JavaScript, F#, PowerShell",Исполнителем,,,,,,да,да,"[20, 30)",7,7
12.07.2011 15:45:08,Basic,Python,"C, JavaScript, Sawzall",Python,"Python, Objective-C, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",4,4
12.07.2011 15:45:13,C++,C++,C#,Python,"C, C++, Python, Objective-C",Заказчиком,,,,,,нет,нет,"[20, 30)",4,4
12.07.2011 15:45:49,Basic,С#,"Java, PHP, JavaScript",C#,,Не знаю,,,,,,да,нет,"[20, 30)",2,1
12.07.2011 15:46:11,Pascal/Delphi,С#,C#,C#,"C#, Pascal/Delphi",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,1
12.07.2011 15:46:11,PHP,PHP,JavaScript,Objective-C,"PHP, JavaScript",Заказчиком,,,,,,да,да,"[20, 30)",6,6
12.07.2011 15:46:16,C++,C++,"C#, PHP, Python, Pascal/Delphi, JavaScript, Lua, Asm",JavaScript,"C#, PHP, C, Pascal/Delphi, JavaScript, Asm, Haskell",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",5,5
12.07.2011 15:46:29,Pascal/Delphi,С#,"PHP, Ruby",Ruby,C#,Совместным решением,,,,,,да,нет,"[20, 30)",3,1
12.07.2011 15:46:47,Pascal/Delphi,С#,JavaScript,C#,"C#, JavaScript, F#",Исполнителем,,,,,,да,нет,"[20, 30)",5,4
12.07.2011 15:46:51,Pascal/Delphi,С#,C#,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",4,3
12.07.2011 15:47:12,C#,С#,C#,C#,ActionScript,Заказчиком,,,,,,да,да,"[20, 30)",2,2
12.07.2011 15:47:17,Basic,PHP,"Python, Ruby, JavaScript",PHP,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",10+,8
12.07.2011 15:47:23,C,С#,"Python, JavaScript",C#,"C#, C, C++, Python, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",1,2
12.07.2011 15:48:22,C,JavaScript,"Java, PHP, Python, Ruby, JavaScript",erlang,"Java, PHP, JavaScript",Исполнителем,,,,,,да,да,"[20, 30)",8,6
12.07.2011 15:48:57,Asm,С#,C#,PL/SQL,Pascal/Delphi,Заказчиком,,,,,,да,нет,"[20, 30)",10+,1
12.07.2011 15:49:01,C++,Java,"Perl, Haskell",Haskell,Haskell,Заказчиком,,,,,,да,нет,"[20, 30)",10+,9
12.07.2011 15:49:17,C++,Java,"C++, JavaScript, Perl",Java,C++,Заказчиком,,,,,,да,да,"[30, 40)",7,4
12.07.2011 15:49:20,Perl,С#,"C#, PHP, Python, Pascal/Delphi, JavaScript, Fortran",C#,PHP,Совместным решением,,,,,,нет,нет,"[30, 40)",4,3
12.07.2011 15:50:00,Basic,C++,"Java, Objective-C",C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",8,8
12.07.2011 15:50:31,Pascal/Delphi,Python,"JavaScript, Erlang",Python,"Python, JavaScript",Исполнителем,,,,,,нет,нет,"[20, 30)",7,5
12.07.2011 15:50:35,PHP,Pascal/Delphi,Java,Java,C++,Заказчиком,,,,,,да,нет,"[20, 30)",4,3
12.07.2011 15:50:45,C#,Java,JavaScript,Java,JavaScript,Заказчиком,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 15:51:01,C#,JavaScript,"C#, JavaScript",JavaScript,JavaScript,Заказчиком,,,,,,да,нет,"[20, 30)",5,5
12.07.2011 15:51:02,C++,C++,"PHP, C++",PHP,"PHP, C++",Не знаю,,,,,,да,нет,< 20,1,1
12.07.2011 15:52:06,PHP,PHP,JavaScript,C#,,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",5,5
12.07.2011 15:52:08,Java,Java,JavaScript,Java,Java,Совместным решением,,,,,,нет,нет,"[20, 30)",6,6
12.07.2011 15:52:29,Pascal/Delphi,Python,"PHP, Python, Ruby, ActionScript, JavaScript",Python,"Python, ActionScript, JavaScript",Исполнителем,,,,,,да,нет,"[20, 30)",10+,2
12.07.2011 15:52:49,Java,Ruby,JavaScript,Ruby,"Ruby, JavaScript, Lisp",Совместным решением,,,,,,да,да,"[20, 30)",5,3
12.07.2011 15:53:17,Pascal/Delphi,Java,"PHP, C, C++, JavaScript",Java,,Не знаю,,,,,,нет,нет,"[20, 30)",1,1
12.07.2011 15:53:49,Pascal/Delphi,С#,"C#, C++, Pascal/Delphi, Asm, Pascal/Delphi",Java,C++,Исполнителем,,,,,,нет,нет,"[30, 40)",10+,10+
12.07.2011 15:54:09,Pascal/Delphi,PHP,JavaScript,PHP,,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
12.07.2011 15:54:11,Pascal/Delphi,C++,"PHP, Pascal/Delphi",C++,,Исполнителем,,,,,,нет,нет,"[20, 30)",3,3
12.07.2011 15:54:54,Pascal/Delphi,Java,"C++, JavaScript",JavaScript,C,Заказчиком,,,,,,да,да,"[20, 30)",3,2
12.07.2011 15:55:00,Basic,PHP,JavaScript,Ruby,PHP,Заказчиком,,,,,,да,нет,"[20, 30)",3,2
12.07.2011 15:55:00,Pascal/Delphi,PHP,JavaScript,JavaScript,"PHP, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",2,1
12.07.2011 15:55:18,Basic,С#,"JavaScript, Perl",C#,,Заказчиком,,,,,,да,да,"[20, 30)",10+,4
12.07.2011 15:55:28,Pascal/Delphi,С#,C++,C#,,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",3,1
12.07.2011 15:55:29,C#,Java,Python,C#,,Исполнителем,,,,,,да,да,"[20, 30)",1,1
12.07.2011 15:56:02,1C,1C,"PHP, JavaScript",PHP,"PHP, JavaScript, 1C",Исполнителем,,,,,,да,нет,"[20, 30)",6,6
12.07.2011 15:56:03,Basic,С#,JavaScript,C#,"PHP, Perl",Совместным решением,,,,,,нет,нет,"[30, 40)",7,3
12.07.2011 15:56:35,C#,С#,Pascal/Delphi,C#,C#,Исполнителем,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 15:56:35,C#,С#,JavaScript,C#,"C#, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",6,5
12.07.2011 15:57:00,Pascal/Delphi,Python,"PHP, JavaScript",JavaScript,"PHP, Python, JavaScript",Совместным решением,,,,,,да,да,"[20, 30)",6,1
12.07.2011 15:57:06,C#,Objective-C,C,Objective-C,,Заказчиком,,,,,,да,нет,"[20, 30)",3,2
12.07.2011 15:57:53,Pascal/Delphi,Ruby,"C#, JavaScript",Ruby,"C#, Ruby, Erlang",Совместным решением,,,,,,да,да,"[20, 30)",4,1
12.07.2011 15:58:36,C,PHP,JavaScript,PHP,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[40, 50)",10+,10+
12.07.2011 15:59:04,Asm,Python,"Python, JavaScript, 1C",Python,"Python, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,8
12.07.2011 16:00:48,Java,Python,JavaScript,Python,"Python, JavaScript",Заказчиком,,,,,,да,нет,"[20, 30)",4,2
12.07.2011 16:00:55,Pascal/Delphi,JavaScript,"PHP, Python",Python,JavaScript,Совместным решением,,,,,,да,да,"[20, 30)",5,5
12.07.2011 16:01:01,C++,С#,PHP,C#,,Заказчиком,,,,,,да,да,"[20, 30)",6,3
12.07.2011 16:01:03,Java,Java,JavaScript,Java,"Java, JavaScript",Заказчиком,,,,,,да,да,"[30, 40)",5,5
12.07.2011 16:01:03,PHP,Ruby,JavaScript,Objective-C,Ruby,Исполнителем,,,,,,нет,нет,"[20, 30)",3,1
12.07.2011 16:01:03,PHP,PHP,"Java, PHP, Python, JavaScript",Java,,Исполнителем,,,,,,да,нет,"[20, 30)",4,4
12.07.2011 16:02:37,Java,Java,C++,Java,"Java, PHP",Исполнителем,,,,,,да,нет,"[20, 30)",1,1
12.07.2011 16:02:46,Clarion,Java,JavaScript,Java,,Совместным решением,,,,,,да,нет,"[20, 30)",4,2
12.07.2011 16:02:50,Pascal/Delphi,С#,"C#, Pascal/Delphi, Haskell",Haskell,"C#, Pascal/Delphi, Haskell",Совместным решением,,,,,,нет,нет,"[30, 40)",10+,10+
12.07.2011 16:02:59,Basic,Java,Java,Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,3
12.07.2011 16:03:13,DBase,С#,"Java, PHP",C#,C#,Заказчиком,,,,,,да,нет,"[30, 40)",8,4
12.07.2011 16:03:56,C,C++,"Python, bash",C++,"C, C++, Haskell",Исполнителем,,,,,,да,да,"[20, 30)",8,8
12.07.2011 16:03:59,Pascal/Delphi,Pascal/Delphi,"PHP, C, Pascal/Delphi, Pascal/Delphi",Pascal/Delphi,"PHP, C, Pascal/Delphi",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",8,8
12.07.2011 16:04:43,JavaScript,JavaScript,PHP,JavaScript,,Не знаю,,,,,,да,нет,"[20, 30)",5,5
12.07.2011 16:04:50,C++,Python,JavaScript,Python,"Python, JavaScript",Исполнителем,,,,,,да,да,"[20, 30)",6,4
12.07.2011 16:05:01,C++,Java,JavaScript,Java,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,3
