Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
1/8/2014 5:30:04,Asm,Да,Java,"JavaScript, PL/SQL, Shell",,,Java,"Java, PHP, C++, JavaScript, PL/SQL, Shell",5,3,"[20,30)",Да,Нет
1/8/2014 5:30:08,Pascal/Delphi,Да,Java,,,,Java,"Java, C++",<1,1,"[20,30)",Да,Нет
1/8/2014 5:30:09,Pascal/Delphi,Нет,,,"Java, JavaScript","T-SQL, Shell",Java,Java,6,6,"[20,30)",Да,Нет
1/8/2014 5:30:15,Pascal/Delphi,Да,Java,"PHP, JavaScript, Groovy, T-SQL",,,Java,"Java, PHP",7,2,"[20,30)",Да,Нет
1/8/2014 5:30:16,PHP,Да,JavaScript,"PHP, CoffeeScript",,,JavaScript,"PHP, JavaScript, Ruby",6,2,"[20,30)",Да,Да
1/8/2014 5:30:19,C,Да,Java,"JavaScript, T-SQL",,,Java,"Java, PHP, JavaScript",7,6,"[20,30)",Нет,Да
1/8/2014 5:30:35,Basic,Да,VB.NET,JavaScript,,,C#,,9,5,"[30,40)",Да,Нет
1/8/2014 5:30:35,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,7,7,"[20,30)",Да,Да
1/8/2014 5:30:40,Basic,Да,TypeScript,"C#, JavaScript",,,C#,,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:30:42,C#,Да,C#,JavaScript,,,C#,,2,3,"[20,30)",Да,Да
1/8/2014 5:30:48,Pascal/Delphi,Да,Objective-C,"Python, Ruby",,,Objective-C,"Objective-C, Scala",4,3,"[20,30)",Да,Да
1/8/2014 5:31:18,Ruby,Да,Ruby,"JavaScript, Ruby, CoffeeScript",,,Ruby,"JavaScript, Ruby, CoffeeScript",10+,3,"[30,40)",Да,Нет
1/8/2014 5:31:40,Java,Да,Java,Java,,,Python,,<1,<1,"[20,30)",Нет,Нет
1/8/2014 5:31:44,Pascal/Delphi,Да,Java,"Java, C++, C",,,Java,Java,2,2,"[20,30)",Да,Нет
1/8/2014 5:31:44,Basic,Да,PHP,JavaScript,,,PHP,PHP,3,2,"[20,30)",Да,Да
1/8/2014 5:31:54,Ruby,Нет,,,JavaScript,"C#, Ruby",C#,"JavaScript, Ruby",2,2,"[20,30)",Да,Нет
1/8/2014 5:32:00,Basic,Да,Python,JavaScript,,,Python,,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:32:02,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,3,3,"[20,30)",Да,Да
1/8/2014 5:32:06,Objective-C,Да,Objective-C,"C++, JavaScript",,,Objective-C,Objective-C,3,3,"[20,30)",Да,Да
1/8/2014 5:32:09,Java,Да,Java,Java,,,Python,,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:32:30,JavaScript,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",1,1,"[30,40)",Да,Нет
1/8/2014 5:32:37,Basic,Да,C#,"JavaScript, T-SQL",,,C#,C#,7,7,"[20,30)",Да,Да
1/8/2014 5:32:37,Basic,Да,Java,JavaScript,,,Java,ActionScript,8,8,"[20,30)",Да,Нет
1/8/2014 5:33:00,Pascal/Delphi,Да,Pascal/Delphi,"ActionScript, Pascal/Delphi",,,Pascal/Delphi,"ActionScript, Pascal/Delphi",5,5,"[20,30)",Да,Нет
1/8/2014 5:33:17,Pascal/Delphi,Да,Java,"JavaScript, Groovy",,,Groovy,"Java, Groovy",7,7,"[30,40)",Да,Нет
1/8/2014 5:33:21,Basic,Да,Python,C++,,,Scala,"C++, Python, R",9,<1,"[30,40)",Да,Нет
1/8/2014 5:33:32,Pascal/Delphi,Нет,,,"Java, JavaScript",,Java,,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:33:41,C,Да,C#,JavaScript,,,C#,,2,2,"[20,30)",Да,Да
1/8/2014 5:33:47,Pascal/Delphi,Да,Objective-C,"Java, C#",,,Objective-C,Objective-C,2,2,"[20,30)",Да,Да
1/8/2014 5:33:49,C++,Да,Java,,,,Java,"Java, Objective-C",5,4,"[20,30)",Да,Да
1/8/2014 5:33:55,Pascal/Delphi,Да,Java,JavaScript,,,Java,,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:34:15,Pascal/Delphi,Да,Python,"C++, JavaScript, C",,,Python,Python,6,3,"[20,30)",Да,Да
1/8/2014 5:34:25,Basic,Да,C#,"C++, T-SQL",,,C#,"C#, T-SQL",10+,9,"[30,40)",Да,Да
1/8/2014 5:34:51,Pascal/Delphi,Да,PHP,JavaScript,,,Java,нет,4,4,"[20,30)",Да,Да
1/8/2014 5:35:11,Python,Да,Python,JavaScript,,,Erlang,Python,3,3,"[20,30)",Нет,Нет
1/8/2014 5:35:38,C,Да,Objective-C,Python,,,Objective-C,"Python, Objective-C",10+,3,"[30,40)",Да,Нет
1/8/2014 5:35:39,Pascal/Delphi,Да,C++,"PHP, JavaScript, T-SQL",,,C++,"PHP, C++",6,6,"[20,30)",Нет,Нет
1/8/2014 5:35:43,Basic,Да,1C,"PL/SQL, Perl",,,1C,,10+,7,"[30,40)",Да,Нет
1/8/2014 5:35:44,Basic,Да,C#,"JavaScript, Scala, TypeScript",,,Scala,"C#, Scala, TypeScript",10+,7,"[30,40)",Нет,Да
1/8/2014 5:35:51,C#,Да,Ruby,"JavaScript, CoffeeScript, Shell",,,Ruby,"Python, JavaScript, Ruby, CoffeeScript, Lisp, Shell",5,2,"[20,30)",Да,Да
1/8/2014 5:35:51,Pascal/Delphi,Нет,,,"C#, JavaScript, T-SQL","C#, JavaScript, T-SQL",C#,"C#, JavaScript, T-SQL",3,3,"[20,30)",Да,Да
1/8/2014 5:35:56,C#,Да,PHP,JavaScript,,,Ruby,"JavaScript, Ruby",3,3,"[20,30)",Да,Нет
1/8/2014 5:36:31,Basic,Да,Java,JavaScript,,,Groovy,"PHP, Pascal/Delphi",10+,7,"[30,40)",Да,Да
1/8/2014 5:36:34,C++,Да,C,C++,,,C++,,5,3,"[20,30)",Да,Нет
1/8/2014 5:36:42,Pascal/Delphi,Нет,,,"PHP, Python",C++,Python,Python,1,<1,"[20,30)",Да,Да
1/8/2014 5:36:47,Машкоды мк 52,Да,Ruby,"Java, PHP, JavaScript, Perl",,,Ruby,Ruby,5,2,"[30,40)",Да,Нет
1/8/2014 5:36:48,Basic,Да,C#,"C#, JavaScript, T-SQL",,,C#,"C#, JavaScript",8,8,"[30,40)",Да,Да
1/8/2014 5:36:51,Basic,Да,PHP,JavaScript,,,Python,PHP,7,7,"[20,30)",Да,Да
1/8/2014 5:36:59,Basic,Да,Python,"C++, JavaScript",,,Python,Python,<1,2,"[20,30)",Да,Нет
1/8/2014 5:37:18,Pascal/Delphi,Да,Java,PL/SQL,,,Scala,"Java, Python, Scala",1,1,"[20,30)",Да,Нет
1/8/2014 5:37:30,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,7,7,"[30,40)",Да,Да
1/8/2014 5:37:42,Basic,Да,Objective-C,"C#, C++, JavaScript",,,Objective-C,"C#, C++, JavaScript, Objective-C",10+,3,"[30,40)",Да,Нет
1/8/2014 5:37:42,Basic,Да,JavaScript,"PHP, C++, C, PL/SQL, Shell",,,JavaScript,"PHP, C++, JavaScript, C",10+,4,"[30,40)",Да,Да
1/8/2014 5:37:53,Basic,Да,Java,"JavaScript, PL/SQL",,,Java,,4,4,"[20,30)",Да,Нет
1/8/2014 5:37:58,Pascal/Delphi,Нет,,,"Python, JavaScript",CoffeeScript,JavaScript,"Python, JavaScript, CoffeeScript",6,3,"[20,30)",Да,Да
1/8/2014 5:38:02,Pascal/Delphi,Да,JavaScript,,,,JavaScript,"PHP, JavaScript, Objective-C",10+,10+,"[30,40)",Да,Да
1/8/2014 5:38:22,Pascal/Delphi,Да,C#,"JavaScript, T-SQL, PowerShell",,,F#,,5,5,"[20,30)",Да,Да
1/8/2014 5:38:32,QBasic,Да,ActionScript,"C#, JavaScript",,,C#,"C#, ActionScript",3,1,"[20,30)",Да,Нет
1/8/2014 5:38:43,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,,6,3,"[20,30)",Да,Нет
1/8/2014 5:38:52,Pascal/Delphi,Да,Java,"C#, JavaScript",,,Java,,3,3,"[20,30)",Да,Да
1/8/2014 5:38:57,Pascal/Delphi,Да,PHP,"JavaScript, Objective-C",,,Objective-C,"PHP, Objective-C",5,5,"[20,30)",Да,Да
1/8/2014 5:39:04,C++,Да,PHP,"JavaScript, ActionScript",,,PHP,"C#, PHP, ActionScript",8,8,"[20,30)",Нет,Нет
1/8/2014 5:39:20,Basic,Нет,,,"Java, PL/SQL",Shell,Java,,2,2,"[20,30)",Да,Да
1/8/2014 5:39:21,Pascal/Delphi,Да,Java,"C#, Python, Groovy, R",,,Java,Java,10+,8,"[30,40)",Нет,Нет
1/8/2014 5:39:32,Pascal/Delphi,Да,Java,"JavaScript, Groovy",,,Java,Java,5,4,"[20,30)",Да,Да
1/8/2014 5:39:44,Basic,Да,Java,JavaScript,,,Java,Java,7,7,"[20,30)",Да,Да
1/8/2014 5:39:48,Basic,Да,JavaScript,,,,C++,,10+,2,"[30,40)",Да,Нет
1/8/2014 5:39:49,Pascal/Delphi,Да,T-SQL,C#,,,T-SQL,"C#, T-SQL",10+,10+,"[30,40)",Да,Да
1/8/2014 5:39:54,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,1,1,"[20,30)",Да,Да
1/8/2014 5:39:55,C,Да,C#,JavaScript,,,F#,,8,7,"[20,30)",Да,Да
1/8/2014 5:39:57,PHP,Да,PHP,"Python, JavaScript",,,Python,PHP,3,2,"[20,30)",Да,Нет
1/8/2014 5:40:04,паркетчик,Нет,,,"C++, Objective-C, Lua",Java,C++,Java,1,1,"[20,30)",Да,Нет
1/8/2014 5:40:08,Basic,Нет,,,"JavaScript, ActionScript",,JavaScript,"Java, Objective-C",3,4,"[20,30)",Да,Нет
1/8/2014 5:40:35,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",7,7,"[20,30)",Да,Да
1/8/2014 5:40:41,C,Да,C++,"Java, PHP, C++, JavaScript, C, Shell",,,C++,"Java, PHP, C++, JavaScript, C",10+,10+,"[30,40)",Да,Да
1/8/2014 5:40:46,Python,Да,Python,Python,,,Python,Python,2,2,"[20,30)",Да,Нет
1/8/2014 5:41:05,Basic,Да,PHP,"C#, JavaScript",,,PHP,,7,7,"[30,40)",Да,Да
1/8/2014 5:41:26,Pascal/Delphi,Да,PHP,"JavaScript, Ruby",,,PHP,,3,2,"[20,30)",Да,Нет
1/8/2014 5:41:31,Pascal/Delphi,Да,Java,"JavaScript, T-SQL, Salesforce\Apex",,,Java,"Java, T-SQL",2,2,"[20,30)",Да,Нет
1/8/2014 5:41:35,Basic,Да,Python,"JavaScript, Shell",,,Python,Python,1,1,"[20,30)",Да,Нет
1/8/2014 5:41:45,JavaScript,Да,Python,,,,Python,"Java, Python",<1,<1,"[30,40)",Да,Нет
1/8/2014 5:41:46,Pascal/Delphi,Да,Objective-C,"Java, Objective-C, Ruby",,,Objective-C,Objective-C,2,2,"[20,30)",Да,Нет
1/8/2014 5:41:48,Pascal/Delphi,Да,Python,"Java, JavaScript, Shell",,,Java,Java,3,1,"[20,30)",Да,Нет
1/8/2014 5:41:49,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,7,7,"[20,30)",Да,Нет
1/8/2014 5:42:03,Basic,Да,C#,JavaScript,,,C#,,7,7,"[20,30)",Да,Да
1/8/2014 5:42:08,Pascal/Delphi,Да,Java,JavaScript,,,Scala,,4,<1,"[20,30)",Да,Да
1/8/2014 5:42:17,Java,Нет,,,"Java, Python",matlab,Python,Java,5,3,"[20,30)",Да,Нет
1/8/2014 5:42:20,Basic,Да,PHP,"JavaScript, Ruby",,,Ruby,"PHP, Ruby",5,5,"[30,40)",Да,Да
1/8/2014 5:42:54,Pascal/Delphi,Да,Python,"PHP, JavaScript, T-SQL",,,Python,"PHP, Python",5,2,"[20,30)",Да,Да
1/8/2014 5:42:55,Pascal/Delphi,Да,Java,"JavaScript, Groovy",,,Java,Java,1,1,"[20,30)",Да,Нет
1/8/2014 5:42:56,Perl,Да,PHP,JavaScript,,,PHP,"PHP, Ruby, C, Perl",10+,10+,"[30,40)",Да,Да
1/8/2014 5:43:00,Python,Да,Python,,,,Python,,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:43:05,Basic,Да,PHP,"JavaScript, Ruby",,,Ruby,"PHP, Ruby",8,8,"[20,30)",Да,Да
1/8/2014 5:43:08,Pascal/Delphi,Да,Python,"C#, C++",,,Python,"C#, Python",3,<1,"[20,30)",Да,Да
1/8/2014 5:43:16,Basic,Да,ActionScript,"Java, Python, JavaScript",,,JavaScript,"Java, Python, JavaScript, ActionScript",4,4,"[20,30)",Да,Нет
1/8/2014 5:43:16,C#,Да,C#,"C#, JavaScript",,,C#,C#,2,1,"[20,30)",Да,Нет
1/8/2014 5:43:44,Basic,Да,Objective-C,"Java, PHP, C++, C, Shell, Asm",,,Erlang,"PHP, C++, JavaScript, Objective-C, C",10+,10+,"[30,40)",Нет,Нет
1/8/2014 5:44:08,Pascal/Delphi,Да,C++,Python,,,C++,C++,2,2,<20,Да,Нет
1/8/2014 5:44:14,Pascal/Delphi,Да,Python,"Python, JavaScript, Ruby, Lisp, Shell",,,Go,"Python, Ruby",3,3,"[20,30)",Да,Нет
1/8/2014 5:44:27,Basic,Да,Objective-C,"Java, PHP, JavaScript",,,Objective-C,Objective-C,6,2,"[20,30)",Да,Да
1/8/2014 5:44:28,Pascal/Delphi,Да,C#,T-SQL,,,C#,C#,10+,8,"[30,40)",Да,Да
1/8/2014 5:44:38,Basic,Да,PHP,"Java, JavaScript, PL/SQL, Shell",,,PHP,"Java, C#, PHP, JavaScript, PL/SQL",2,2,"[20,30)",Да,Нет
1/8/2014 5:44:42,Basic,Да,C#,"C++, JavaScript",,,C#,"C#, C++",10+,3,"[30,40)",Да,Да
1/8/2014 5:44:44,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,Java,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:44:48,Pascal/Delphi,Нет,,,"Java, C#, PHP, C++, JavaScript",,Java,Java,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:44:55,Pascal/Delphi,Да,Java,JavaScript,,,Java,,5,5,"[30,40)",Да,Да
1/8/2014 5:45:04,калькулятро МК52,Да,Scala,JavaScript,,,Haskell,,10+,2,"[30,40)",Да,Да
1/8/2014 5:45:08,Pascal/Delphi,Да,PHP,"JavaScript, T-SQL",,,PHP,"PHP, JavaScript",5,5,"[20,30)",Да,Нет
1/8/2014 5:45:14,Pascal/Delphi,Да,x++,"C#, T-SQL",,,C#,C#,10+,8,"[30,40)",Да,Да
1/8/2014 5:45:14,Pascal/Delphi,Да,C++,,,,C++,,4,3,<20,Да,Нет
1/8/2014 5:45:17,Pascal/Delphi,Да,1C,"Java, C#, JavaScript",,,C#,"Java, C#, 1C",5,3,"[20,30)",Да,Да
1/8/2014 5:46:08,Pascal/Delphi,Нет,,,"C#, JavaScript",,C#,,2,2,"[20,30)",Да,Да
1/8/2014 5:46:10,PHP,Нет,,,"Python, JavaScript",,JavaScript,Python,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:46:19,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",7,7,"[20,30)",Нет,Да
1/8/2014 5:46:28,Basic,Да,C++,"PHP, JavaScript, Shell, Haskell",,,C++,"PHP, C++, JavaScript, Shell, Haskell",7,7,"[20,30)",Да,Да
1/8/2014 5:46:53,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, C++, JavaScript, Pascal/Delphi, Basic, T-SQL",7,5,"[20,30)",Да,Да
1/8/2014 5:47:12,JavaScript,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:47:24,Pascal/Delphi,Да,Java,JavaScript,,,Java,,1,1,"[20,30)",Да,Да
1/8/2014 5:47:58,C,Да,Java,JavaScript,,,Java,,3,3,"[20,30)",Да,Да
1/8/2014 5:48:11,Pascal/Delphi,Да,C++,"Java, C#, C++, Python",,,C++,"C#, C++, Python",<1,5,"[20,30)",Да,Нет
1/8/2014 5:48:20,Pascal/Delphi,Да,CoffeeScript,"JavaScript, Shell",,,CoffeeScript,"PHP, JavaScript, Ruby, CoffeeScript",5,2,"[20,30)",Нет,Нет
1/8/2014 5:48:29,Perl,Да,Objective-C,"PHP, C++, Python",,,Objective-C,"C#, PHP, Objective-C",4,4,"[20,30)",Да,Да
1/8/2014 5:48:34,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,JavaScript,8,6,"[20,30)",Да,Да
1/8/2014 5:48:46,Pascal/Delphi,Да,1C,C#,,,C#,,10+,10+,"[30,40)",Да,Нет
1/8/2014 5:48:48,JavaScript,Да,JavaScript,Java,,,JavaScript,,10+,3,"[30,40)",Да,Да
1/8/2014 5:48:52,Pascal/Delphi,Да,PHP,"JavaScript, PL/SQL",,,PHP,"C#, PHP, JavaScript, PL/SQL",3,3,"[20,30)",Да,Нет
1/8/2014 5:49:06,C,Да,Java,"JavaScript, T-SQL",,,Java,Java,7,7,"[30,40)",Да,Да
1/8/2014 5:49:07,Basic,Да,Java,"Java, JavaScript",,,Java,Java,5,5,"[30,40)",Да,Да
1/8/2014 5:49:11,Pascal/Delphi,Да,PHP,"Python, JavaScript",,,PHP,"PHP, Python, JavaScript",2,2,"[20,30)",Да,Нет
1/8/2014 5:49:12,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,PHP,2,2,"[20,30)",Да,Нет
1/8/2014 5:49:29,Basic,Да,Ruby,"Java, Ruby, C, PL/SQL, Erlang, CoffeeScript, Shell",,,Ruby,Ruby,6,6,"[20,30)",Нет,Да
1/8/2014 5:49:35,C,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript, PL/SQL",4,4,"[20,30)",Да,Нет
1/8/2014 5:49:52,Pascal/Delphi,Да,Ruby,"JavaScript, Scala, CoffeeScript",,,Ruby,"JavaScript, CoffeeScript, Lisp, R, Haskell",4,2,"[20,30)",Да,Да
1/8/2014 5:49:57,Python,Да,Python,JavaScript,,,Ruby,Python,<1,<1,"[20,30)",Да,Нет
1/8/2014 5:50:03,Basic,Да,PHP,"Java, C++, JavaScript",,,PHP,PHP,10+,10+,"[30,40)",Нет,Нет
1/8/2014 5:50:15,Pascal/Delphi,Нет,,,T-SQL,,T-SQL,,8,2,"[30,40)",Да,Нет
1/8/2014 5:50:28,Pascal/Delphi,Да,PHP,"Java, C#, PHP, JavaScript",,,PHP,"C#, PHP, C++, Go",8,8,"[20,30)",Да,Нет
1/8/2014 5:50:39,Pascal/Delphi,Да,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",<1,2,"[20,30)",Да,Нет
1/8/2014 5:50:42,Pascal/Delphi,Да,Objective-C,"Java, C#, JavaScript, C, T-SQL",,,Objective-C,"C#, Objective-C, T-SQL",8,3,"[20,30)",Да,Нет
1/8/2014 5:50:46,C,Да,C,C++,,,C,C,5,3,"[20,30)",Да,Да
1/8/2014 5:51:22,Pascal/Delphi,Да,Ruby,"JavaScript, Shell",,,Ruby,"JavaScript, Ruby, Erlang",6,4,"[30,40)",Да,Да
1/8/2014 5:51:22,Pascal/Delphi,Да,C#,"JavaScript, ActionScript, T-SQL",,,C#,"C#, T-SQL",7,5,"[20,30)",Да,Да
1/8/2014 5:51:38,C#,Да,C#,JavaScript,,,C#,"C#, JavaScript",3,2,"[20,30)",Да,Да
1/8/2014 5:52:05,Ruby,Да,Ruby,JavaScript,,,Ruby,,4,3,"[20,30)",Да,Нет
1/8/2014 5:52:25,Pascal/Delphi,Да,PHP,JavaScript,,,Python,"Java, PHP",<1,3,<20,Да,Нет
1/8/2014 5:52:44,Pascal/Delphi,Да,JavaScript,"PHP, Ruby",,,JavaScript,JavaScript,7,3,"[20,30)",Да,Да
1/8/2014 5:52:55,Pascal/Delphi,Да,xHarbour,"C#, C++, C, PL/SQL, T-SQL",,,C#,"C#, C++, C, xHarbour",10+,10+,"[40,50)",Да,Нет
1/8/2014 5:52:58,Pascal/Delphi,Да,Java,Python,,,Java,Java,2,2,"[20,30)",Да,Нет
1/8/2014 5:53:26,Basic,Нет,,,"C++, Python",C#,Scala,"Python, JavaScript, Scala",<1,1,"[20,30)",Да,Нет
1/8/2014 5:53:33,Pascal/Delphi,Да,C#,"JavaScript, T-SQL, Shell",,,C#,"C#, JavaScript",7,7,"[20,30)",Да,Да
1/8/2014 5:53:46,mk,Да,Java,Scala,,,Scala,"Java, Scala",<1,<1,"[20,30)",Да,Нет
1/8/2014 5:53:57,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, JavaScript",3,3,"[20,30)",Да,Да
1/8/2014 5:53:59,Basic,Да,C#,"JavaScript, PL/SQL, T-SQL",,,C#,"C#, JavaScript, CoffeeScript, R",10+,10+,"[30,40)",Нет,Да
1/8/2014 5:54:04,Basic,Да,Java,PL/SQL,,,Java,Java,10+,10+,"[20,30)",Да,Да
1/8/2014 5:54:15,Basic,Да,C#,PHP,,,C#,C#,4,2,"[30,40)",Да,Нет
1/8/2014 5:54:20,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, Pascal/Delphi",9,5,"[20,30)",Да,Да
1/8/2014 5:54:22,Basic,Да,C++,"C, Asm",,,C++,"C#, C++, C, Asm",9,6,"[20,30)",Да,Нет
1/8/2014 5:54:26,Pascal/Delphi,Да,Java,"PHP, JavaScript, PL/SQL, Shell",,,Java,"Java, PHP, JavaScript, PL/SQL",10+,6,"[30,40)",Да,Да
1/8/2014 5:54:30,Basic,Нет,,,"Java, C#, JavaScript",PL/SQL,C#,JavaScript,7,7,"[20,30)",Да,Да
1/8/2014 5:54:40,Pascal/Delphi,Да,PHP,"JavaScript, Shell",,,PHP,"PHP, JavaScript, Shell",4,4,"[20,30)",Да,Да
1/8/2014 5:54:42,Pascal/Delphi,Да,Python,"JavaScript, CoffeeScript",,,Java,"Java, Python, JavaScript, Ruby, Scala, CoffeeScript",3,1,"[20,30)",Да,Нет
1/8/2014 5:54:47,Basic,Да,C#,Shell,,,C#,,3,2,"[30,40)",Да,Нет
1/8/2014 5:55:05,Pascal/Delphi,Да,JavaScript,Java,,,Java,Haxe,3,3,"[20,30)",Да,Да
1/8/2014 5:55:14,Basic,Да,C++,"PHP, JavaScript, Asm",,,C++,"PHP, C++, JavaScript",10+,10+,"[30,40)",Да,Да
1/8/2014 5:55:19,Basic,Да,C++,"C#, Perl",,,Perl,,8,6,"[30,40)",Да,Да
1/8/2014 5:55:20,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,Ruby,2,<1,"[20,30)",Да,Нет
1/8/2014 5:55:29,PL/SQL,Да,PL/SQL,Java,,,C,,5,5,"[20,30)",Да,Да
1/8/2014 5:55:33,Basic,Да,C++,,,,C++,,10+,10+,"[30,40)",Нет,Да
1/8/2014 5:56:00,Pascal/Delphi,Да,C#,T-SQL,,,C#,,6,5,"[20,30)",Да,Да
1/8/2014 5:56:21,C\AL,Да,C\AL,,,,Ruby,Ruby,6,6,"[30,40)",Да,Нет
1/8/2014 5:56:34,Basic,Нет,,,"C#, JavaScript","T-SQL, powershell",C#,,8,8,"[20,30)",Да,Да
1/8/2014 5:56:35,Pascal/Delphi,Да,Java,"PL/SQL, Gradle script",,,Java,,2,2,"[20,30)",Да,Да
1/8/2014 5:56:51,C++,Да,C#,"Python, JavaScript",,,C#,"C#, JavaScript",5,5,"[20,30)",Да,Да
1/8/2014 5:57:07,Basic,Да,Python,"C++, JavaScript, C, PL/SQL, Shell",,,Python,JavaScript,7,3,"[40,50)",Да,Да
1/8/2014 5:57:34,Basic,Да,Ruby,"Java, JavaScript",,,Ruby,"Java, JavaScript, Ruby, Erlang",3,2,"[20,30)",Да,Да
1/8/2014 5:57:39,Pascal/Delphi,Да,C++,"Python, C, Shell",,,C++,C++,7,7,"[20,30)",Да,Да
1/8/2014 5:57:45,Pascal/Delphi,Да,PL/SQL,Java,,,Java,,8,5,"[30,40)",Да,Да
1/8/2014 5:58:01,Basic,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",8,8,"[20,30)",Да,Да
1/8/2014 5:58:14,Pascal/Delphi,Да,Java,"Java, C++, JavaScript",,,Java,,1,1,"[20,30)",Да,Нет
1/8/2014 5:58:37,Pascal/Delphi,Да,JavaScript,PHP,,,JavaScript,JavaScript,3,1,"[20,30)",Да,Нет
1/8/2014 5:58:42,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, T-SQL",3,3,"[20,30)",Да,Нет
1/8/2014 5:58:45,C++,Да,JavaScript,,,,JavaScript,"Java, C#, PHP, JavaScript",3,2,"[20,30)",Да,Да
1/8/2014 5:58:51,Pascal/Delphi,Да,Java,Python,,,Java,"Java, Python, JavaScript, PL/SQL, T-SQL",3,3,"[20,30)",Да,Нет
1/8/2014 5:59:01,Basic,Да,Java,,,,Java,Java,2,2,"[20,30)",Да,Нет
1/8/2014 5:59:03,C#,Да,C#,JavaScript,,,C#,"C#, C++, JavaScript, Ruby",3,3,"[20,30)",Да,Да
1/8/2014 5:59:06,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C++, JavaScript",<1,1,"[20,30)",Да,Нет
1/8/2014 5:59:09,1C,Да,JavaScript,,,,JavaScript,JavaScript,2,<1,"[20,30)",Нет,Нет
1/8/2014 5:59:13,Pascal/Delphi,Да,Objective-C,"Java, C++, Python, C",,,Objective-C,"Python, Objective-C",2,2,"[20,30)",Да,Нет
1/8/2014 5:59:22,Pascal/Delphi,Да,JavaScript,,,,JavaScript,"JavaScript, ActionScript",2,2,"[20,30)",Да,Нет
1/8/2014 5:59:32,C++,Нет,,,Python,JavaScript,Python,,2,<1,"[20,30)",Да,Да
1/8/2014 5:59:39,Pascal/Delphi,Да,C#,"C++, JavaScript, PL/SQL, T-SQL",,,C#,"C#, PHP, C++, JavaScript",5,3,"[20,30)",Да,Да
1/8/2014 5:59:49,Pascal/Delphi,Да,Java,JavaScript,,,Java,"Java, JavaScript",2,2,"[20,30)",Да,Нет
1/8/2014 5:59:59,Basic,Да,Java,,,,Java,Java,<1,<1,"[20,30)",Да,Нет
1/8/2014 6:00:10,Basic,Да,Java,"C++, Python",,,C#,,4,<1,"[20,30)",Да,Нет
1/8/2014 6:00:12,Pascal/Delphi,Да,Pascal/Delphi,PHP,,,PHP,,<1,<1,<20,Да,Нет
1/8/2014 6:00:13,PHP,Да,PHP,JavaScript,,,Python,PHP,4,4,"[30,40)",Да,Нет
1/8/2014 6:00:14,Java,Да,Java,"PL/SQL, Shell",,,Java,Python,7,7,"[30,40)",Да,Нет
1/8/2014 6:00:18,Pascal/Delphi,Да,C#,"JavaScript, PowerShell",,,C#,"C#, Scala, Haskell",9,6,"[20,30)",Нет,Да
1/8/2014 6:00:31,i8080 machine code,Нет,,,"Python, PL/SQL","Lisp, Shell",Go,"Python, Lisp",10+,8,"[30,40)",Нет,Да
1/8/2014 6:00:41,Basic,Нет,,,"C++, Python, C",,Python,"C++, Python",8,8,"[30,40)",Да,Да
1/8/2014 6:00:44,Basic,Да,C#,"JavaScript, Pascal/Delphi, T-SQL",,,C#,C#,6,5,"[30,40)",Да,Да
1/8/2014 6:00:47,Pascal/Delphi,Да,Java,Shell,,,Scala,"Java, PHP",9,9,"[20,30)",Да,Нет
1/8/2014 6:01:05,Pascal/Delphi,Да,C++,"C++, C",,,C,C++,4,4,"[20,30)",Да,Да
