Timestamp,Q1,MainLanguage,FirstLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
10.01.2013 15:35:25,,Да,Pascal/Delphi,C#,"JavaScript, PL/SQL",,,C#,"JavaScript, PL/SQL",7,6,"[30,40)",Да,Нет
10.01.2013 15:35:26,,Нет,Basic,,,"Java, C#",,Java,Java,2,2,"[20,30)",Да,Да
10.01.2013 15:35:26,,Да,Basic,Python,"C++, JavaScript, C, Pascal/Delphi, PL/SQL, 1C, Perl, Lua",,,Python,"Python, Lua",10+,4,"[30,40)",Да,Нет
10.01.2013 15:35:31,,Да,C#,C#,JavaScript,,,C#,"C#, JavaScript",10+,10+,"[30,40)",Да,Да
10.01.2013 15:35:32,,Нет,C++,,,"Java, C++, C","C#, Python, JavaScript, Lua",Java,Java,6,5,"[20,30)",Да,Да
10.01.2013 15:35:34,,Да,Pascal/Delphi,PHP,"Ruby, JavaScript",,,PHP,"PHP, Ruby, JavaScript",2,2,"[20,30)",Да,Да
10.01.2013 15:35:45,,Да,Java,Java,JavaScript,,,Java,Java,4,3,"[20,30)",Да,Да
10.01.2013 15:35:48,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"C#, F#",2,2,"[20,30)",Да,Да
10.01.2013 15:35:49,,Да,Pascal/Delphi,PHP,"PHP, JavaScript",,,PHP,"Java, PHP",8,7,"[20,30)",Да,Нет
10.01.2013 15:35:54,,Да,C++,X++,C#,,,C#,"C#, JavaScript",8,3,"[20,30)",Да,Да
10.01.2013 15:35:54,,Да,Pascal/Delphi,Java,"Java, Perl, Apex (Salesforce), Lisp, clojure",,,clojure,"Java, JavaScript, Perl, Lisp, clojure",3,2,"[20,30)",Да,Да
10.01.2013 15:36:03,,Да,Pascal/Delphi,PHP,"Python, JavaScript",,,PHP,PHP,1,1,"[20,30)",Да,Да
10.01.2013 15:36:12,,Да,Pascal/Delphi,AutoIt,VBS,,,Java,AutoIt,2,2,"[20,30)",Да,Да
10.01.2013 15:36:20,,Да,C,Java,"PHP, JavaScript, PL/SQL, Groovy",,,Java,"C#, PHP, Python, JavaScript",6,3,"[20,30)",Нет,Да
10.01.2013 15:36:22,,Да,Pascal/Delphi,PL/SQL,"Java, Python",,,Java,"Java, Python, PL/SQL",1,<1,"[20,30)",Да,Да
10.01.2013 15:36:23,,Да,Basic,C++,"C#, Objective-C",,,C++,"C#, C++, Objective-C",6,6,"[30,40)",Да,Нет
10.01.2013 15:36:28,,Да,Python,Python,"Java, C#, Ruby",,,Python,Python,3,2,"[20,30)",Да,Да
10.01.2013 15:36:42,,Да,Pascal/Delphi,Java,"PL/SQL, Scala",,,Scala,Java,3,3,"[20,30)",Да,Да
10.01.2013 15:36:44,,Да,Pascal/Delphi,ActionScript,"Java, PHP, JavaScript",,,JavaScript,ActionScript,5,3,"[20,30)",Да,Да
10.01.2013 15:36:44,,Да,Pascal/Delphi,1C,"Java, C#, JavaScript",,,C#,C#,3,3,"[20,30)",Да,Нет
10.01.2013 15:36:46,,Нет,Pascal/Delphi,,,"Java, Objective-C",,Java,Java,3,2,"[20,30)",Да,Нет
10.01.2013 15:36:46,,Да,Basic,Java,PL/SQL,,,Java,"Java, PL/SQL",4,2,"[30,40)",Да,Да
10.01.2013 15:36:52,,Да,Basic,C#,"Java, JavaScript",,,C#,C#,3,3,"[20,30)",Да,Нет
10.01.2013 15:36:54,,Нет,Pascal/Delphi,,,"Pascal/Delphi, PL/SQL","Pascal/Delphi, PL/SQL, Basic",Pascal/Delphi,,10+,5,"[40,50)",Нет,Нет
10.01.2013 15:36:59,,Да,Basic,PHP,"Java, JavaScript",,,Python,Python,5,5,"[20,30)",Да,Да
10.01.2013 15:37:01,,Да,C#,C#,JavaScript,,,Java,,4,4,"[20,30)",Да,Да
10.01.2013 15:37:19,,Да,Pascal/Delphi,PHP,"C#, JavaScript",,,C#,"C#, JavaScript",6,3,"[20,30)",Да,Да
10.01.2013 15:37:39,,Да,Pascal/Delphi,PHP,"C#, JavaScript",,,Ruby,"PHP, JavaScript",3,2,"[20,30)",Да,Да
10.01.2013 15:37:56,,Да,Pascal/Delphi,PHP,"Ruby, JavaScript, PL/SQL",,,Ruby,"Ruby, JavaScript",3,2,"[20,30)",Да,Нет
10.01.2013 15:38:04,,Нет,Pascal/Delphi,,,JavaScript,PHP,Python,JavaScript,3,3,"[20,30)",Да,Нет
10.01.2013 15:38:05,,Да,C++,Java,Groovy,,,Java,Java,9,8,"[30,40)",Да,Да
10.01.2013 15:38:09,,Нет,C,,,"C#, Python, JavaScript",,JavaScript,,3,3,"[20,30)",Да,Да
10.01.2013 15:38:11,,Да,Pascal/Delphi,Java,C#,,,C#,C++,6,2,"[20,30)",Да,Нет
10.01.2013 15:38:13,,Да,Pascal/Delphi,C#,PL/SQL,,,C#,C#,<1,<1,"[20,30)",Да,Да
10.01.2013 15:38:14,,Да,C++,C++,"C, TeX",,,C++,C,<1,<1,"[30,40)",Да,Нет
10.01.2013 15:38:15,,Да,Basic,PHP,JavaScript,,,PHP,"PHP, JavaScript",7,8,"[30,40)",Да,Да
10.01.2013 15:38:15,,Да,Pascal/Delphi,C++,"C#, C",,,C#,"C#, PHP, C++",2,2,"[20,30)",Нет,Нет
10.01.2013 15:38:22,,Да,Pascal/Delphi,C++,"Python, Objective-C, C",,,C++,"C++, Python, Objective-C, C",5,5,"[20,30)",Нет,Нет
10.01.2013 15:38:22,,Да,Basic,Objective-C,"PHP, JavaScript",,,Objective-C,"PHP, JavaScript, Objective-C",8,2,"[20,30)",Да,Нет
10.01.2013 15:38:23,,Нет,C,,,"Ruby, Shell",,Ruby,,3,2,"[20,30)",Да,Нет
10.01.2013 15:38:27,,Да,Basic,Java,Python,,,Java,,2,2,"[20,30)",Да,Нет
10.01.2013 15:38:35,,Да,Basic,C++,"Java, C#, Perl",,,Java,Java,10+,10+,"[40,50)",Да,Да
10.01.2013 15:38:41,,Да,Basic,Java,JavaScript,,,Scala,"Java, Scala",10+,7,"[30,40)",Да,Да
10.01.2013 15:38:43,,Да,Basic,Java,"JavaScript, PL/SQL",,,Java,,7,6,"[20,30)",Да,Нет
10.01.2013 15:38:46,,Да,Pascal/Delphi,Java,Pascal/Delphi,,,Objective-C,,<1,<1,<20,Да,Нет
10.01.2013 15:38:52,,Да,Pascal/Delphi,PHP,JavaScript,,,C#,,<1,<1,"[20,30)",Да,Да
10.01.2013 15:39:07,,Да,Pascal/Delphi,Objective-C,JavaScript,,,Objective-C,"Python, JavaScript, Objective-C",5,4,"[20,30)",Да,Да
10.01.2013 15:39:07,,Нет,Pascal/Delphi,,,"C#, JavaScript",PHP,C#,JavaScript,4,4,"[20,30)",Да,Да
10.01.2013 15:39:11,,Да,Pascal/Delphi,C#,"JavaScript, PL/SQL",,,Ruby,"C#, JavaScript, PL/SQL",6,5,"[20,30)",Да,Да
10.01.2013 15:39:15,,Да,Basic,C#,"C++, JavaScript",,,C#,C#,10+,8,"[30,40)",Да,Да
10.01.2013 15:39:15,,Да,Pascal/Delphi,C++,"C#, Python, PL/SQL",,,C++,,7,7,"[30,40)",Да,Да
10.01.2013 15:39:18,,Да,Pascal/Delphi,C#,"Python, JavaScript",,,Python,C#,1,1,"[20,30)",Да,Да
10.01.2013 15:39:23,,Да,Basic,Ruby,"JavaScript, Erlang",,,Erlang,"Ruby, JavaScript, Erlang",2,1,"[20,30)",Да,Да
10.01.2013 15:39:32,,Да,Basic,C++,PHP,,,C++,,10+,7,"[30,40)",Да,Да
10.01.2013 15:39:39,,Да,Pascal/Delphi,Java,"PHP, JavaScript, Pascal/Delphi, PL/SQL",,,Java,PHP,5,1,"[20,30)",Да,Да
10.01.2013 15:39:44,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,"C#, PHP, C++, JavaScript",2,2,"[20,30)",Да,Нет
10.01.2013 15:39:44,,Да,Pascal/Delphi,C#,"C++, JavaScript",,,C#,,4,4,"[20,30)",Да,Да
10.01.2013 15:39:49,,Да,Basic,HaXe,"C#, C++, Python, Ruby, Scala, Erlang, Lisp, OCaml",,,Erlang,"Scala, Erlang, Clojure",10+,5,"[20,30)",Да,Да
10.01.2013 15:39:58,,Да,Basic,Pascal/Delphi,"Java, C#, C++, C, PL/SQL, Asm",,,Pascal/Delphi,"C++, C, Pascal/Delphi",10+,10+,"[30,40)",Да,Нет
10.01.2013 15:40:17,,Да,Pascal/Delphi,Python,"Python, JavaScript, C, Go",,,Python,"Python, Go",2,2,"[20,30)",Да,Да
10.01.2013 15:40:22,,Да,JavaScript,Ruby,"Ruby, JavaScript",,,Ruby,"Ruby, JavaScript, Erlang",2,<1,"[20,30)",Нет,Да
10.01.2013 15:40:27,,Да,Basic,PHP,"Java, C++, JavaScript, ActionScript",,,Java,PHP,3,2,"[20,30)",Да,Да
10.01.2013 15:40:39,,Нет,Pascal/Delphi,,,"C#, PHP, JavaScript",Python,C#,"C#, Python, JavaScript",7,5,"[20,30)",Да,Да
10.01.2013 15:40:47,,Да,Basic,C#,"JavaScript, Basic",,,C#,C#,6,6,"[20,30)",Да,Нет
10.01.2013 15:40:55,,Нет,Basic,,,"PHP, Python, JavaScript",PL/SQL,Python,"PHP, JavaScript",9,9,"[30,40)",Да,Да
10.01.2013 15:41:06,,Да,C++,Java,C++,,,Java,C++,3,<1,"[20,30)",Да,Да
10.01.2013 15:41:12,,Да,C,PHP,"Python, JavaScript",,,Python,"Python, C",3,3,"[20,30)",Да,Нет
10.01.2013 15:41:27,,Да,Basic,C#,"C#, JavaScript",,,C#,"C#, JavaScript",6,5,"[20,30)",Да,Да
10.01.2013 15:41:38,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,"PHP, JavaScript",2,2,"[30,40)",Да,Да
10.01.2013 15:41:42,,Да,Pascal/Delphi,Java,Java,,,Java,,10+,10+,"[30,40)",Да,Нет
10.01.2013 15:41:49,,Нет,Basic,,,"Java, Groovy",,dart,,10+,10+,"[30,40)",Да,Да
10.01.2013 15:41:53,,Да,C++,Java,"JavaScript, C",,,Java,Java,3,2,"[20,30)",Да,Да
10.01.2013 15:42:00,,Нет,Pascal/Delphi,,,"PHP, JavaScript, PL/SQL",Java,PHP,"Java, PHP, Python, JavaScript",5,5,"[20,30)",Да,Нет
10.01.2013 15:42:06,,Да,Basic,JavaScript,PHP,,,JavaScript,"PHP, JavaScript",5,2,"[30,40)",Да,Да
10.01.2013 15:42:30,,Да,C++,Java,"PHP, JavaScript, PL/SQL",,,Java,PHP,4,4,"[20,30)",Да,Да
10.01.2013 15:42:32,,Нет,Pascal/Delphi,,,PHP,JavaScript,JavaScript,,1,1,"[20,30)",Да,Нет
10.01.2013 15:42:41,,Да,Basic,PHP,"Java, JavaScript",,,Java,,7,6,"[20,30)",Да,Да
10.01.2013 15:42:43,,Нет,Basic,,,"C#, C++","JavaScript, Basic",C#,"C#, C++, Asm",10+,8,"[30,40)",Да,Да
10.01.2013 15:42:45,,Да,Basic,Perl,"PHP, JavaScript",,,Ruby,"PHP, Perl",10+,10+,"[30,40)",Да,Да
10.01.2013 15:42:47,,Да,Pascal/Delphi,PHP,"PHP, JavaScript, Expect",,,PHP,PHP,9,9,"[40,50)",Да,Да
10.01.2013 15:43:00,,Да,Basic,C#,JavaScript,,,JavaScript,JavaScript,5,5,"[20,30)",Да,Да
10.01.2013 15:43:13,,Да,C,Python,Python,,,Python,Python,5,3,"[30,40)",Да,Нет
10.01.2013 15:43:13,,Нет,Pascal/Delphi,,,"Java, C#, 1C",C++,Java,Java,5,2,"[20,30)",Нет,Нет
10.01.2013 15:43:15,,Да,Pascal/Delphi,PHP,"Ruby, JavaScript",,,Python,,2,1,"[20,30)",Да,Нет
10.01.2013 15:43:29,,Да,Basic,C++,"C, Asm",,,C++,"C#, C++, Asm",8,6,"[20,30)",Да,Да
10.01.2013 15:44:03,,Да,machine code,Lisp,Python,,,Lisp,"Python, Lisp",10+,2,"[30,40)",Да,Да
10.01.2013 15:44:04,,Да,Basic,PHP,"JavaScript, PL/SQL",,,PHP,"PHP, JavaScript, Pascal/Delphi, PL/SQL, 1C",10+,7,"[30,40)",Да,Да
10.01.2013 15:44:04,,Нет,C#,,,"C#, JavaScript",,C#,"C#, JavaScript",4,4,"[20,30)",Да,Да
10.01.2013 15:44:07,,Да,Basic,C#,C++,,,C#,C#,8,6,"[30,40)",Да,Да
10.01.2013 15:44:09,,Да,fortran,Java,JavaScript,,,Groovy,Java,10+,10+,>50,Да,Нет
10.01.2013 15:44:13,,Да,Pascal/Delphi,JavaScript,"Java, Python",,,JavaScript,,2,1,"[20,30)",Да,Нет
10.01.2013 15:44:35,,Да,Pascal/Delphi,Java,Pascal/Delphi,,,Java,,<1,<1,<20,Да,Нет
10.01.2013 15:44:39,,Нет,Basic,,,"Java, C#",JavaScript,Java,,1,1,"[20,30)",Да,Да
10.01.2013 15:44:45,,Нет,Basic,,,"C#, Python, JavaScript","C#, C++, Python, JavaScript, C, CoffeeScript",Python,"Python, CoffeeScript",9,8,"[20,30)",Да,Да
10.01.2013 15:44:46,,Да,Pascal/Delphi,Java,"JavaScript, Scala",,,Scala,"JavaScript, Scala",4,4,"[20,30)",Да,Да
10.01.2013 15:44:48,,Да,C++,C#,JavaScript,,,JavaScript,"C#, JavaScript",5,3,"[20,30)",Да,Да
10.01.2013 15:44:51,,Да,Basic,OCaml,"JavaScript, C, coq, plpgsql",,,OCaml,"OCaml, coq",10+,10+,"[30,40)",Нет,Да
10.01.2013 15:44:59,,Да,JavaScript,Ruby,"Python, JavaScript, Scala",,,Haskell,"Java, Python, Ruby, JavaScript, Erlang, Haskell",8,4,"[30,40)",Да,Нет
10.01.2013 15:45:08,,Да,Basic,Python,JavaScript,,,Python,"PHP, Python, Ruby, JavaScript",2,2,"[20,30)",Да,Да
10.01.2013 15:45:19,,Да,Pascal/Delphi,C#,"JavaScript, PL/SQL",,,Java,,1,1,"[20,30)",Да,Нет
10.01.2013 15:45:23,,Нет,ActionScript,,,JavaScript,PHP,PHP,"PHP, JavaScript",6,5,"[20,30)",Да,Да
10.01.2013 15:45:26,,Да,PHP,PHP,"Python, JavaScript",,,Java,"PHP, JavaScript",2,2,"[20,30)",Да,Нет
10.01.2013 15:45:27,,Да,C,C#,"C#, X++",,,C#,,10+,5,"[30,40)",Да,Нет
10.01.2013 15:45:46,,Да,Basic,ActionScript,"PHP, JavaScript",,,ActionScript,"PHP, JavaScript",10+,2,"[30,40)",Да,Да
10.01.2013 15:45:52,,Да,Basic,C++,"Python, C",,,C++,"C++, Python",6,6,"[20,30)",Да,Да
10.01.2013 15:45:58,,Нет,Pascal/Delphi,,,"Java, C++",,Java,"Java, C++",2,1,"[20,30)",Да,Нет
10.01.2013 15:46:13,,Да,Basic,PHP,"JavaScript, Objective-C",,,PHP,PHP,5,5,"[20,30)",Да,Нет
10.01.2013 15:46:28,,Да,Pascal/Delphi,PHP,"Java, Python, JavaScript, C",,,Python,,9,7,"[30,40)",Да,Да
10.01.2013 15:46:31,,Да,Java,Java,Groovy,,,Java,"Ruby, Groovy",5,5,"[20,30)",Да,Да
10.01.2013 15:46:47,,Да,C++,PHP,"Java, PHP, JavaScript",,,Java,Java,8,6,"[20,30)",Да,Нет
10.01.2013 15:46:58,,Да,Pascal/Delphi,Java,C#,,,Java,"Java, C#, Python",3,4,"[20,30)",Да,Да
10.01.2013 15:46:59,,Да,Basic,Java,"C++, JavaScript",,,Java,"Java, JavaScript",10+,10+,"[30,40)",Да,Да
10.01.2013 15:47:04,,Да,C,Java,"PHP, C++, JavaScript, C, CInt",,,C++,"C++, CInt",10+,10+,"[30,40)",Да,Да
10.01.2013 15:47:07,,Да,PHP,PHP,"JavaScript, PL/SQL",,,PHP,PHP,6,6,"[20,30)",Да,Да
10.01.2013 15:47:08,,Да,Fortran,C#,JavaScript,,,C#,,10+,8,"[30,40)",Да,Да
10.01.2013 15:47:17,,Да,Basic,JavaScript,"PHP, JavaScript",,,Java,"PHP, JavaScript",2,2,"[20,30)",Да,Нет
10.01.2013 15:47:18,,Да,Pascal/Delphi,Ruby,"JavaScript, PL/SQL",,,Ruby,,9,5,"[30,40)",Нет,Да
10.01.2013 15:47:34,,Нет,Haskell,,,"Ruby, Erlang, Haskell, Lisp, OCaml","Java, Python, Ruby, JavaScript, C, Scala, Groovy, Erlang, Haskell, Lisp",Scala,Haskell,3,2,"[20,30)",Да,Да
10.01.2013 15:47:44,,Да,Pascal/Delphi,C#,"JavaScript, PL/SQL",,,C#,C#,2,2,"[20,30)",Да,Нет
10.01.2013 15:47:50,,Нет,Pascal/Delphi,,,"C#, JavaScript, PL/SQL",,JavaScript,,6,2,"[20,30)",Да,Нет
10.01.2013 15:48:01,,Да,ActionScript,ActionScript,JavaScript,,,ActionScript,,6,6,"[20,30)",Да,Нет
10.01.2013 15:48:06,,Да,Pascal/Delphi,Java,JavaScript,,,Java,Java,1,4,"[20,30)",Да,Да
10.01.2013 15:48:18,,Да,Basic,C#,JavaScript,,,C#,"Java, C#, JavaScript",2,2,"[20,30)",Да,Да
10.01.2013 15:48:30,,Да,Pascal/Delphi,Perl,"JavaScript, C, Perl, Lisp, Shell",,,Perl,"C, Perl, Lisp",6,3,"[20,30)",Да,Да
10.01.2013 15:48:33,,Да,Pascal/Delphi,PL/SQL,Shell,,,C++,,10+,5,"[20,30)",Да,Нет
10.01.2013 15:48:34,,Да,Basic,Perl,JavaScript,,,Perl,"JavaScript, Perl",10+,10+,"[30,40)",Да,Нет
10.01.2013 15:48:51,,Да,Basic,Java,"Java, C++",,,Java,Java,3,2,"[20,30)",Да,Нет
10.01.2013 15:49:05,,Да,Basic,PHP,JavaScript,,,Java,,6,6,"[20,30)",Да,Да
10.01.2013 15:49:05,,Да,Pascal/Delphi,JavaScript,JavaScript,,,JavaScript,,4,2,"[20,30)",Да,Да
10.01.2013 15:49:14,,Нет,Pascal/Delphi,,,Python,PHP,Python,"Java, Python",3,<1,"[20,30)",Да,Да
10.01.2013 15:49:19,,Нет,Basic,,,"PHP, JavaScript",,PHP,"PHP, JavaScript",2,4,"[20,30)",Да,Нет
10.01.2013 15:49:20,,Да,Pascal/Delphi,Java,Scala,,,Scala,"Java, Scala",4,2,"[20,30)",Да,Да
10.01.2013 15:49:28,,Да,Basic,C#,JavaScript,,,C#,"C#, JavaScript",10+,9,"[30,40)",Да,Нет
10.01.2013 15:49:31,,Да,C++,C#,"JavaScript, PL/SQL",,,Python,Java,7,6,"[20,30)",Да,Да
10.01.2013 15:49:32,,Да,C++,C++,C#,,,C++,"C#, C++, Python",10+,10+,"[30,40)",Да,Нет
10.01.2013 15:49:34,,Да,Basic,Java,"Java, JavaScript",,,Java,Java,<1,<1,"[20,30)",Да,Нет
10.01.2013 15:49:36,,Нет,Basic,,,"Java, C#, JavaScript","PL/SQL, Perl",Java,"Java, C#, JavaScript, PL/SQL",10+,4,"[30,40)",Да,Да
10.01.2013 15:50:05,,Да,Basic,Python,"Java, JavaScript",,,Python,Python,7,4,"[30,40)",Да,Нет
10.01.2013 15:50:09,,Да,Pascal/Delphi,PL/SQL,"C#, PHP, Basic",,,C#,,8,8,"[20,30)",Да,Да
10.01.2013 15:50:32,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"Java, C#",2,2,"[20,30)",Да,Да
10.01.2013 15:50:48,,Да,C#,C#,"JavaScript, PL/SQL",,,C#,"C#, JavaScript",7,7,"[30,40)",Да,Да
10.01.2013 15:51:23,,Да,C++,PHP,"PHP, JavaScript",,,Ruby,"PHP, JavaScript",7,7,"[20,30)",Да,Нет
10.01.2013 15:51:40,,Да,Pascal/Delphi,Ruby,"C++, JavaScript, PL/SQL",,,Scala,Ruby,8,4,"[30,40)",Да,Нет
10.01.2013 15:51:42,,Нет,Pascal/Delphi,,,"PHP, Python","JavaScript, PL/SQL",Python,Python,5,4,"[20,30)",Да,Да
10.01.2013 15:52:02,,Да,Pascal/Delphi,Java,JavaScript,,,Java,,4,2,"[20,30)",Да,Да
10.01.2013 15:52:03,,Да,Pascal/Delphi,Python,JavaScript,,,Python,"Python, JavaScript, Clojure",6,5,"[20,30)",Да,Да
10.01.2013 15:52:06,,Да,Pascal/Delphi,C#,Java,,,Java,Java,5,3,"[20,30)",Да,Да
10.01.2013 15:52:09,,Да,Pascal/Delphi,Java,"Ruby, PL/SQL, Perl, Groovy",,,Java,Java,5,5,"[20,30)",Да,Да
10.01.2013 15:52:18,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,"C#, PHP, JavaScript",5,5,"[20,30)",Да,Да
10.01.2013 15:52:25,,Да,LOGO,Java,"C#, PHP, JavaScript, PL/SQL",,,Java,Java,4,3,"[20,30)",Да,Нет
10.01.2013 15:52:45,,Да,Java,Java,JavaScript,,,Java,JavaScript,2,2,"[20,30)",Да,Да
10.01.2013 15:52:59,,Да,Basic,Java,PL/SQL,,,Java,"Java, PHP, Pascal/Delphi",3,2,"[20,30)",Да,Да
10.01.2013 15:53:47,,Да,C,Java,PL/SQL,,,Java,Java,2,3,"[20,30)",Да,Нет
10.01.2013 15:53:54,,Да,Java,Java,"Java, JavaScript",,,Java,Java,7,7,"[20,30)",Да,Да
10.01.2013 15:54:01,,Да,Basic,Objective-C,"C++, C",,,Objective-C,"C++, Objective-C, C",5,4,"[20,30)",Да,Нет
10.01.2013 15:54:19,,Да,Java,Java,"C++, JavaScript",,,Java,"Java, C++",2,2,<20,Да,Да
10.01.2013 15:54:23,,Да,Pascal/Delphi,ActionScript,"C++, Python",,,ActionScript,"C++, Python, ActionScript",5,5,"[20,30)",Да,Да
10.01.2013 15:54:23,,Да,Basic,Perl,"JavaScript, PL/SQL, Erlang",,,Perl,"JavaScript, PL/SQL, Perl, Erlang",6,7,"[30,40)",Да,Да
10.01.2013 15:54:32,,Да,Basic,Java,"Java, C#, C++, Python, Objective-C, C, Perl",,,Java,"Java, C#, C++, Objective-C, C",10+,5,"[20,30)",Да,Да
10.01.2013 15:54:41,,Да,Basic,Java,JavaScript,,,Java,"Java, JavaScript, ActionScript, Pascal/Delphi",9,2,"[20,30)",Да,Да
10.01.2013 15:54:41,,Да,Pascal/Delphi,Scala,"Python, Haskell",,,Haskell,"Scala, Haskell, Lisp",5,2,"[20,30)",Нет,Да
10.01.2013 15:54:54,,Нет,Logo,,,Python,"Java, JavaScript, ActionScript",Python,"Python, JavaScript",5,3,"[20,30)",Да,Да
10.01.2013 15:54:58,,Да,Python,Python,JavaScript,,,Python,Python,<1,<1,"[20,30)",Да,Нет
10.01.2013 15:55:10,,Да,Pascal/Delphi,Objective-C,"C#, JavaScript",,,Objective-C,"Python, JavaScript, Objective-C",10+,4,"[20,30)",Да,Да
10.01.2013 15:55:11,,Да,C#,C#,"JavaScript, PL/SQL",,,C#,"C#, JavaScript, PL/SQL",2,2,"[20,30)",Да,Да
10.01.2013 15:55:29,,Да,Pascal/Delphi,C#,C#,,,C#,"C#, JavaScript",3,3,"[20,30)",Да,Да
10.01.2013 15:55:39,,Нет,Pascal/Delphi,,,"Java, C++, Python, C",,слишком абстрактный вопрос,C++,1,1,"[20,30)",Да,Нет
10.01.2013 15:55:40,,Да,Pascal/Delphi,C#,JavaScript,,,C#,C#,3,3,"[20,30)",Да,Да
10.01.2013 15:55:50,,Да,Objective-C,Objective-C,"PHP, C++, JavaScript, Objective-C, C, Lua",,,Objective-C,"PHP, C++, JavaScript, Objective-C, C, Lua",5,4,"[20,30)",Нет,Да
10.01.2013 15:55:58,,Да,Pascal/Delphi,PHP,"Python, JavaScript, Erlang",,,PHP,"PHP, Python",10+,8,"[20,30)",Да,Да
10.01.2013 15:56:11,,Да,Java,Java,Java,,,Java,"Java, JavaScript",3,1,"[20,30)",Да,Да
10.01.2013 15:56:32,,Да,C,Java,JavaScript,,,Java,,2,2,"[20,30)",Да,Да
10.01.2013 15:56:39,,Да,Pascal/Delphi,Ruby,JavaScript,,,Ruby,"PHP, Ruby",9,3,"[20,30)",Да,Да
10.01.2013 15:56:40,,Да,Python,Python,"PHP, JavaScript",,,Python,"PHP, Python, Ruby",2,2,"[20,30)",Да,Да
10.01.2013 15:56:52,,Да,Pascal/Delphi,PHP,"JavaScript, PL/SQL",,,Python,"PHP, Python, JavaScript, PL/SQL",4,3,"[20,30)",Да,Да
10.01.2013 15:56:59,,Да,C++,C#,"C#, C++, JavaScript, C, F#",,,C#,"C#, C++, JavaScript",6,5,"[20,30)",Да,Нет
10.01.2013 15:57:01,,Нет,C,,,"PHP, Python","Pascal/Delphi, PL/SQL",Python,C++,10+,4,"[30,40)",Да,Да
10.01.2013 15:57:03,,Да,Pascal/Delphi,JavaScript,PHP,,,JavaScript,"Ruby, JavaScript",6,2,"[20,30)",Да,Нет
10.01.2013 15:57:09,,Да,Pascal/Delphi,Java,"C#, JavaScript, Apex (Salesforce)",,,Ruby,"Java, C#, JavaScript",7,4,"[20,30)",Да,Нет
10.01.2013 15:57:11,,Нет,Java,,,Java,PHP,Java,PHP,3,2,"[20,30)",Да,Да
10.01.2013 15:57:17,,Нет,Basic,,,"C#, JavaScript",,C#,"C#, JavaScript",5,5,"[20,30)",Да,Нет
10.01.2013 15:57:31,,Да,Pascal/Delphi,C#,"C#, JavaScript",,,C#,"C#, JavaScript",6,2,"[20,30)",Да,Нет
10.01.2013 15:57:34,,Да,C++,C#,VB,,,C#,,8,3,"[30,40)",Да,Нет
10.01.2013 15:57:59,,Да,Basic,Python,"Ruby, JavaScript, C",,,Python,"Python, JavaScript",6,4,"[30,40)",Нет,Да
10.01.2013 15:58:04,,Да,Pascal/Delphi,Scala,"JavaScript, PL/SQL",,,Scala,Scala,6,2,"[20,30)",Да,Да
10.01.2013 15:58:05,,Нет,Basic,,,"C#, JavaScript, PL/SQL",,C#,C#,2,2,"[20,30)",Да,Да
10.01.2013 15:58:20,,Да,Pascal/Delphi,Java,"JavaScript, Groovy",,,Java,Java,3,3,"[20,30)",Да,Да
10.01.2013 15:58:25,,Да,C++,Scala,"Java, Python, JavaScript",,,Scala,"Java, Python, Ruby, Scala",5,1,"[20,30)",Да,Нет
10.01.2013 15:58:28,,Да,Pascal/Delphi,C#,"Java, Python",,,C#,"Java, Python",7,5,"[20,30)",Нет,Да
10.01.2013 15:58:32,,Нет,Basic,,,"Java, C++, Objective-C","Python, Lisp",Kotlin,"Python, Haskell, Lisp",8,8,"[20,30)",Да,Нет
10.01.2013 15:58:54,,Да,Pascal/Delphi,C++,"C#, JavaScript",,,C#,"C#, C++, JavaScript",5,1,"[20,30)",Да,Да
10.01.2013 15:58:56,,Да,Basic,Ruby,"JavaScript, PL/SQL",,,Ruby,"Ruby, JavaScript, PL/SQL",8,3,"[30,40)",Да,Да
10.01.2013 15:59:07,,Да,Pascal/Delphi,Scala,"JavaScript, Lisp",,,Scala,"Scala, Lisp",5,1,"[20,30)",Да,Да
10.01.2013 15:59:17,,Да,Basic,Objective-C,"C++, C",,,Objective-C,,1,1,"[20,30)",Да,Нет
10.01.2013 15:59:21,,Да,FoxPro,C#,"PHP, CoffeeScript",,,C#,C#,5,3,"[20,30)",Нет,Да
10.01.2013 15:59:32,,Да,C++,Scala,"Java, PHP, C++, Ruby, JavaScript, PL/SQL",,,Scala,"PHP, C++, JavaScript, PL/SQL",3,<1,"[20,30)",Да,Нет
10.01.2013 15:59:50,,Да,C++,C#,JavaScript,,,C#,C#,9,6,"[30,40)",Да,Да
10.01.2013 15:59:57,,Да,Basic,Python,JavaScript,,,Python,Python,5,3,"[30,40)",Да,Да
10.01.2013 15:59:58,,Да,Pascal/Delphi,Java,PHP,,,Java,"Java, PHP",<1,<1,"[20,30)",Да,Нет
