Должность,Язык программирования,Специализация,Общий опыт работы,Опыт работы на текущем месте,Зарплата в месяц,Изменение зарплаты,Город,Размер компании,Тип компании,Пол,Возраст,Образование,Еще студент,Уровень английского,Предметная область,Дата заполнения,User-Agent
Senior Software Engineer,JavaScript,,меньше 3 месяцев,меньше 3 месяцев,1800,0,Ужгород,до 50 человек,Аутсорсинговая,m,37,Высшее,False,ниже среднего,Веб-разработка,22/12/2014 13:37:38,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,Java,,2,1,1600,400,Киев,до 200 человек,Продуктовая,m,23,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",22/12/2014 13:37:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Objective-C,,4.5,3,1800,100,Харьков,до 200 человек,Аутсорсинговая,m,26,Высшее,False,средний,iOS,22/12/2014 13:37:47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,Objective-C,,3.5,3.5,1445,300,Львов,до 10 человек,Продуктовая,m,24,Высшее,False,выше среднего,iOS,22/12/2014 13:37:51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0
Senior QA engineer,,Automation QA,8,3.5,3200,200,Харьков,до 1000 человек,Аутстаффинговая,m,30,Высшее,False,выше среднего,"Веб-разработка,eCommerce",22/12/2014 13:38:07,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,7,3,2100,300,Киев,свыше 1000 человек,Аутстаффинговая,m,28,Незаконченное высшее,False,средний,"Веб-разработка,Корпоративные системы",22/12/2014 13:38:10,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Senior Software Engineer,C#/.NET,,4.5,2,4000,300,Харьков,до 50 человек,Продуктовая,m,23,Высшее,False,средний,"Веб-разработка,Корпоративные системы",22/12/2014 13:38:18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
Technical Lead,JavaScript,,8,2,5000,500,Одесса,до 50 человек,Продуктовая,m,28,Незаконченное высшее,False,выше среднего,Веб-разработка,22/12/2014 13:38:33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Objective-C,,10 и более лет,1.25,4500,0,Киев,до 10 человек,Другая,m,35,Высшее,False,продвинутый,iOS,22/12/2014 13:38:52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Senior Software Engineer,JavaScript,,3.5,1.25,2090,200,Киев,до 1000 человек,Продуктовая,m,28,Высшее,False,выше среднего,"Веб-разработка,Мультимедиа",22/12/2014 13:39:39,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA Tech Lead,,General QA,7.5,0.5,3000,0,Киев,до 200 человек,Продуктовая,f,29,Высшее,False,продвинутый,Desktop Applications,22/12/2014 13:39:59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,0.5,0.5,700,0,Харьков,до 1000 человек,Продуктовая,m,22,Высшее,False,средний,Gamedev,22/12/2014 13:40:29,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Java,,1,меньше 3 месяцев,271,1,Днепропетровск,до 200 человек,Продуктовая,m,22,Высшее,False,средний,"Финансы и банки,Корпоративные системы",22/12/2014 13:40:30,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA Tech Lead,,Automation QA,меньше 3 месяцев,2,3000,0,Львов,свыше 1000 человек,Аутсорсинговая,m,42,Два высших,False,выше среднего,"Веб-разработка,Системное программирование",22/12/2014 13:40:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,0.5,меньше 3 месяцев,800,0,Киев,до 1000 человек,Аутсорсинговая,m,22,Незаконченное высшее,True,выше среднего,Embedded,22/12/2014 13:40:45,"Mozilla/5.0 (Linux; U; Android 4.1.1; uk-ua; PAP4500TDUO Build/PrestigioPAP4500TDUO) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
Системный администратор,,,1.75,меньше 3 месяцев,400,150,Житомир,до 50 человек,Продуктовая,m,23,Высшее,False,выше среднего,Другое,22/12/2014 13:41:03,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,JavaScript,,4,1,2580,237,Ужгород,до 200 человек,Аутсорсинговая,m,24,Высшее,False,средний,eCommerce,22/12/2014 13:41:05,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Objective-C,,3.5,3.5,3500,500,Киев,до 50 человек,Аутсорсинговая,f,24,Высшее,False,выше среднего,iOS,22/12/2014 13:41:07,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,5.5,5,2000,0,Киев,до 200 человек,Аутсорсинговая,m,28,Высшее,False,ниже среднего,Desktop Applications,22/12/2014 13:41:19,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Senior QA engineer,,General QA,2.5,0.25,2600,400,Киев,до 200 человек,Аутсорсинговая,m,24,Высшее,False,средний,"Веб-разработка,Корпоративные системы",22/12/2014 13:41:39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,меньше 3 месяцев,8,2700,0,Хмельницкий,до 10 человек,Продуктовая,m,29,Высшее,False,ниже среднего,Корпоративные системы,22/12/2014 13:41:43,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,Java,,4,3,1125,225,Киев,до 1000 человек,Продуктовая,m,24,Высшее,False,средний,Android,22/12/2014 13:42:27,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,1.5,0.25,1100,600,Киев,до 200 человек,Продуктовая,m,22,Незаконченное высшее,False,продвинутый,"Android,Веб-разработка",22/12/2014 13:42:40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Java,,1,1,750,0,Днепропетровск,свыше 1000 человек,Другая,m,21,Незаконченное высшее,True,средний,"Веб-разработка,eCommerce",22/12/2014 13:42:44,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"
Senior Software Engineer,JavaScript,,3.5,0.75,2500,0,Днепропетровск,до 1000 человек,Аутсорсинговая,m,30,Высшее,False,выше среднего,Веб-разработка,22/12/2014 13:42:53,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,4,1.5,2200,200,Харьков,до 1000 человек,Аутсорсинговая,m,23,Высшее,False,продвинутый,"Desktop Applications,Веб-разработка",22/12/2014 13:43:04,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,JavaScript,,меньше 3 месяцев,меньше 3 месяцев,500,0,Киев,до 10 человек,Стартап,m,26,Высшее,False,ниже среднего,Веб-разработка,22/12/2014 13:43:18,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Objective-C,,1.75,1.75,1500,0,Киев,до 10 человек,Аутсорсинговая,m,27,Высшее,False,средний,"Android,iOS",22/12/2014 13:43:22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Junior Software Engineer,PHP,,0.5,1,750,-250,Киев,до 10 человек,Продуктовая,m,26,Высшее,False,ниже среднего,Веб-разработка,22/12/2014 13:43:36,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,Ruby/Rails,,меньше 3 месяцев,меньше 3 месяцев,600,0,Харьков,до 50 человек,Аутсорсинговая,m,27,Высшее,False,средний,Веб-разработка,22/12/2014 13:43:41,Mozilla/5.0 (X11; Linux i686 on x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
Software Engineer,Python,,7.5,0.5,2000,-1000,Киев,свыше 1000 человек,Продуктовая,m,28,Высшее,False,средний,"Embedded,Системное программирование",22/12/2014 13:43:42,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36"
QA engineer,,General QA,1.25,1.25,1300,450,Киев,до 50 человек,Аутстаффинговая,m,25,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",22/12/2014 13:44:09,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Flex/Flash/AIR,,5.5,5.5,2100,300,Донецк,до 10 человек,Продуктовая,m,35,Незаконченное высшее,False,ниже среднего,"Веб-разработка,Финансы и банки",22/12/2014 13:44:17,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,5,1.25,2300,0,Киев,до 200 человек,Продуктовая,m,24,Высшее,False,средний,"Веб-разработка,eCommerce",22/12/2014 13:44:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,PHP,,7.5,2,4000,1000,Киев,до 10 человек,Продуктовая,m,29,Незаконченное высшее,False,ниже среднего,"Веб-разработка,Другое",22/12/2014 13:44:38,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,Java,,2.5,2,2200,200,Днепропетровск,до 1000 человек,Аутсорсинговая,m,23,Высшее,False,ниже среднего,"Финансы и банки,eCommerce",22/12/2014 13:44:46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,Java,,3,1.5,1000,500,Днепропетровск,до 200 человек,Другая,m,24,Высшее,False,ниже среднего,"Финансы и банки,eCommerce",22/12/2014 13:44:53,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:32.0) Gecko/20100101 Firefox/32.0
Software Engineer,JavaScript,,1.25,0.25,1000,1000,Киев,до 10 человек,Стартап,m,24,Среднее,False,средний,"Веб-разработка,eCommerce",22/12/2014 13:45:05,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B435 [FBAN/FBIOS;FBAV/20.1.0.15.10;FBBV/5758778;FBDV/iPhone5,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/8.1.1;FBSS/2; FBCR/Carrier;FBID/phone;FBLC/en_US;FBOP/5]"
Software Engineer,PHP,,3,0.25,1500,700,Львов,до 200 человек,Аутсорсинговая,m,28,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",22/12/2014 13:45:38,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,C#/.NET,,4.5,0.25,2700,1200,Харьков,до 200 человек,Продуктовая,m,25,Высшее,False,средний,"Веб-разработка,Системное программирование",22/12/2014 13:46:16,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0
QA engineer,,General QA,2.5,2.5,1500,500,Киев,свыше 1000 человек,Аутсорсинговая,f,24,Высшее,False,выше среднего,Embedded,22/12/2014 13:46:16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,меньше 3 месяцев,меньше 3 месяцев,800,0,Симферополь,до 50 человек,Аутсорсинговая,m,26,Высшее,False,выше среднего,"Веб-разработка,eCommerce",22/12/2014 13:46:17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,10 и более лет,6.5,4000,200,Одесса,до 200 человек,Другая,m,39,Два высших,False,продвинутый,"Desktop Applications,Корпоративные системы",22/12/2014 13:46:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36"
Software Engineer,JavaScript,,2.5,1.5,2300,300,Киев,свыше 1000 человек,Аутсорсинговая,m,31,Два высших,False,средний,"Веб-разработка,Корпоративные системы",22/12/2014 13:46:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Technical Lead,C#/.NET,,9,5,3420,300,Харьков,до 1000 человек,Аутстаффинговая,m,30,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",22/12/2014 13:46:44,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Automation QA,1.5,меньше 3 месяцев,1280,950,Киев,свыше 1000 человек,Аутсорсинговая,m,21,Высшее,False,продвинутый,Финансы и банки,22/12/2014 13:46:47,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36"
Software Engineer,Objective-C,,2,2,1350,700,Киев,до 50 человек,Аутсорсинговая,m,25,Высшее,False,ниже среднего,iOS,22/12/2014 13:46:53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,JavaScript,,3.5,1.5,2755,1100,Киев,свыше 1000 человек,Аутстаффинговая,m,23,Высшее,False,продвинутый,"Веб-разработка,Финансы и банки",22/12/2014 13:46:59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,4.5,3,4000,1000,Киев,до 1000 человек,Аутсорсинговая,m,27,Высшее,False,продвинутый,"Android,Веб-разработка",22/12/2014 13:47:14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
HR,,,3,меньше 3 месяцев,1500,600,Киев,до 200 человек,Аутсорсинговая,f,27,Высшее,False,выше среднего,Другое,22/12/2014 13:47:14,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
Бизнес-аналитик,,,2,1,750,0,Киев,до 1000 человек,Другая,m,23,Высшее,False,выше среднего,Финансы и банки,22/12/2014 13:47:16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
