,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,26,m,Software Engineer,Высшее,PHP,Нету,,,2,2,800,d,0,d,до 10 человек,Житомир,ниже среднего,13/12/2011 13:59:23,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,32,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,7,1.5,2500,d,0,d,до 1000 человек,Киев,средний,13/12/2011 13:59:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,27,m,Senior Software Engineer,Незаконченное высшее,Flex/Flash/AIR,Нету,,,3.5,1.5,1500,d,0,d,до 100 человек,Киев,средний,13/12/2011 14:00:42,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.6 Safari/535.11"
,22,f,QA engineer,Высшее,,Нету,,Manual QA,0.25,0.25,600,d,0,d,до 50 человек,Киев,продвинутый,13/12/2011 14:00:57,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,26,m,Senior Software Engineer,Высшее,C++,Нету,,,6.5,0.25,2700,d,0,d,до 100 человек,Днепропетровск,выше среднего,13/12/2011 14:00:59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,31,m,QA Tech Lead,Высшее,,Нету,,General QA,5,2.5,2000,d,0,d,до 50 человек,Житомир,выше среднего,13/12/2011 14:01:05,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60
,23,m,Junior Software Engineer,Высшее,Java,Нету,,,1.75,1.5,4000,h,0,d,до 10 человек,Чернигов,ниже среднего,13/12/2011 14:01:08,Mozilla/5.0 (X11; U; Linux i686; ru; rv:1.9.2.3) Gecko/20100423 Ubuntu/10.04 (lucid) Firefox/3.6.3
,22,m,Software Engineer,Незаконченное высшее,Python,Нету,,,1.25,1.25,9000,h,0,d,до 10 человек,Киев,элементарный,13/12/2011 14:01:27,Opera/9.80 (X11; Linux i686; U; ru) Presto/2.10.229 Version/11.60
,33,m,QA engineer,Незаконченное высшее,,Нету,,Manual QA,3,0.75,1600,d,300,d,до 1000 человек,Киев,выше среднего,13/12/2011 14:01:30,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60
,30,m,Software Engineer,Высшее,C#/.NET,Нету,,,6,0.5,2050,d,0,d,до 10 человек,Донецк,выше среднего,13/12/2011 14:01:33,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,23,m,Software Engineer,Высшее,Java,Нету,,,3,1.5,2200,d,0,d,до 1000 человек,Киев,выше среднего,13/12/2011 14:01:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Senior Software Engineer,Высшее,Python,Нету,,,8,0.5,2800,d,0,d,до 50 человек,Одесса,средний,13/12/2011 14:02:03,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,23,m,Team lead,Среднее,,Нету,,,5,2,15000,h,6000,h,до 50 человек,Харьков,средний,13/12/2011 14:02:16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,Senior Software Engineer,Незаконченное высшее,PHP,Нету,,,8,меньше 3 месяцев,3000,d,0,d,до 100 человек,Львов,ниже среднего,13/12/2011 14:02:16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7"
,23,m,Senior Software Engineer,Высшее,Java,Нету,,,3,0.75,2650,d,1200,d,до 100 человек,Харьков,средний,13/12/2011 14:02:23,Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,27,m,Software Engineer,Высшее,PHP,Нету,,,5.5,2,1400,d,0,d,до 50 человек,Днепропетровск,средний,13/12/2011 14:02:30,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.106 Chrome/15.0.874.106 Safari/535.2"
,23,m,Junior Software Engineer,Высшее,C#/.NET,Нету,,,1,1,400,d,0,d,до 200 человек,Харьков,средний,13/12/2011 14:02:37,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0a2) Gecko/20111212 Firefox/10.0a2
,31,m,Project manager,Высшее,,Нету,,,10 и более лет,4,3000,d,0,d,до 1000 человек,Киев,средний,13/12/2011 14:03:01,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1"
,25,m,Senior Software Engineer,Высшее,Java,Нету,,,5,1.5,3000,d,1500,d,до 10 человек,Симферополь,выше среднего,13/12/2011 14:03:02,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.2.24) Gecko/20111107 Ubuntu/10.04 (lucid) Firefox/3.6.24
,25,m,Верстальщик,Высшее,,Нету,,,3,2,300,d,0,d,до 10 человек,Ровно,средний,13/12/2011 14:03:11,Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19
,27,f,QA Tech Lead,Высшее,,Нету,,Manual QA,0.75,5,2300,d,0,d,до 50 человек,Киев,средний,13/12/2011 14:03:27,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,23,m,Software Engineer,Высшее,PHP,Нету,,,5,меньше 3 месяцев,500,d,0,d,до 10 человек,Днепропетровск,средний,13/12/2011 14:03:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,QA engineer,Высшее,,Нету,,Manual QA,1.75,1.75,5000,h,5000,h,до 50 человек,Львов,выше среднего,13/12/2011 14:03:33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,23,m,Software Engineer,Высшее,C#/.NET,Нету,,,3,меньше 3 месяцев,2200,d,0,d,до 200 человек,Киев,выше среднего,13/12/2011 14:04:00,Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,27,m,Senior Project Manager / Program Manager,Высшее,,Нету,,,4,0.75,3500,d,0,d,до 100 человек,Днепропетровск,выше среднего,13/12/2011 14:04:03,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,Senior QA engineer,Высшее,,Нету,,Automation QA,5,0.75,2000,d,0,d,до 1000 человек,Киев,выше среднего,13/12/2011 14:04:14,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,22,f,QA engineer,Высшее,,Нету,,General QA,1.75,0.5,1200,d,0,d,до 200 человек,Киев,средний,13/12/2011 14:04:15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,QA Tech Lead,Высшее,,Нету,,General QA,7,1.5,2700,d,0,d,до 200 человек,Киев,выше среднего,13/12/2011 14:04:16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,28,m,Senior QA engineer,Высшее,,Нету,,General QA,4,4,700,d,0,d,до 50 человек,Николаев,продвинутый,13/12/2011 14:04:33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,23,m,Software Engineer,Незаконченное высшее,Python,Нету,,,4.5,меньше 3 месяцев,2700,d,2400,d,до 200 человек,Киев,средний,13/12/2011 14:04:35,Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0
,25,m,Senior Software Engineer,Высшее,Java,Нету,,,5.5,1,3000,d,0,d,до 200 человек,Киев,выше среднего,13/12/2011 14:04:41,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,0,m,Системный администратор,Среднее,,Нету,,,3,1.5,500,d,0,d,до 50 человек,Киев,элементарный,13/12/2011 14:04:42,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,27,m,Senior Software Engineer,Незаконченное высшее,PHP,Нету,,,3,2,3200,h,3200,h,до 10 человек,Днепропетровск,средний,13/12/2011 14:05:07,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,32,m,Software Engineer,Высшее,Python,Нету,,,9,2,1500,d,0,d,до 10 человек,Киев,выше среднего,13/12/2011 14:05:12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,19,m,Software Engineer,Незаконченное высшее,C++,Нету,,,1,1,400,d,0,d,до 50 человек,Львов,выше среднего,13/12/2011 14:05:31,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,28,m,Senior Software Engineer,Высшее,Delphi,Нету,,,7.5,4.5,20000,h,0,d,до 10 человек,Киев,средний,13/12/2011 14:05:39,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Senior Software Engineer,Высшее,Python,Нету,,,3.5,меньше 3 месяцев,2000,d,0,d,до 1000 человек,Киев,выше среднего,13/12/2011 14:05:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:7.0.1) Gecko/20100101 Firefox/7.0.1
,28,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,4.5,0.75,2100,d,0,d,до 1000 человек,Киев,средний,13/12/2011 14:05:47,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,m,Software Engineer,Высшее,JavaScript,Нету,,,2,1,2000,d,0,d,до 1000 человек,Киев,выше среднего,13/12/2011 14:06:19,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Software Engineer,Высшее,Objective-C,Нету,,,1.5,1.5,2000,d,0,d,до 50 человек,Днепропетровск,выше среднего,13/12/2011 14:06:24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.53.1 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.1"
,33,m,Junior Software Engineer,Высшее,Objective-C,Нету,,,0.5,меньше 3 месяцев,750,d,0,d,до 50 человек,Севастополь,ниже среднего,13/12/2011 14:06:30,Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; ru) Presto/2.10.229 Version/11.60
,33,m,Senior Software Engineer,Высшее,Java,Нету,,,9,6,1800,d,200,d,до 100 человек,Донецк,средний,13/12/2011 14:06:44,Mozilla/5.0 (X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0
,26,m,Senior QA engineer,Высшее,,Нету,,General QA,3,0.75,2000,d,1600,d,до 1000 человек,Киев,средний,13/12/2011 14:06:56,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,23,m,Software Engineer,Незаконченное высшее,Python,Нету,,,3,0.25,1500,d,0,d,до 10 человек,Одесса,ниже среднего,13/12/2011 14:07:29,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,28,m,Technical Lead,Высшее,JavaScript,Нету,,,8,0.75,3750,d,0,d,до 10 человек,Черновцы,продвинутый,13/12/2011 14:07:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,m,Junior Software Engineer,Высшее,C,Нету,,,1.5,0.5,800,d,0,d,до 200 человек,Львов,продвинутый,13/12/2011 14:07:54,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30"
,25,m,Software Engineer,Высшее,Delphi,Нету,,,2.5,1,1000,d,300,d,до 200 человек,Львов,выше среднего,13/12/2011 14:08:29,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,23,m,Junior Software Engineer,Высшее,Java,Нету,,,1.5,0.75,450,d,0,d,до 50 человек,Чернигов,ниже среднего,13/12/2011 14:08:46,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,22,m,Software Engineer,Высшее,PHP,Нету,,,5,0.75,1500,d,0,d,до 10 человек,Донецк,средний,13/12/2011 14:09:43,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,33,m,Project manager,Высшее,,Нету,,,10 и более лет,8,2000,d,7000,d,до 100 человек,Киев,ниже среднего,13/12/2011 14:09:57,Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0
,23,f,QA engineer,Высшее,,Нету,,General QA,1.5,1.25,700,d,1,d,до 10 человек,Киев,продвинутый,13/12/2011 14:10:07,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,QA engineer,Высшее,,Нету,,General QA,2,2,5500,h,0,d,до 100 человек,Киев,средний,13/12/2011 14:10:36,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,28,m,Senior Software Engineer,Высшее,Java,Нету,,,5.5,1,3700,d,0,d,до 50 человек,Киев,выше среднего,13/12/2011 14:10:40,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,28,m,Senior Project Manager / Program Manager,Высшее,,Нету,,,7.5,1,3550,d,0,d,до 200 человек,Киев,продвинутый,13/12/2011 14:10:52,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,26,m,Software Engineer,Незаконченное высшее,PHP,Нету,,,4.5,меньше 3 месяцев,2000,d,0,d,до 50 человек,Харьков,ниже среднего,13/12/2011 14:11:06,Mozilla/5.0 (X11; U; Linux x86_64; ru; rv:1.9.2.24) Gecko/20111107 Ubuntu/10.04 (lucid) Firefox/3.6.24
,25,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,4,3,2200,d,0,d,до 1000 человек,Киев,продвинутый,13/12/2011 14:11:13,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,27,m,Senior Project Manager / Program Manager,Высшее,,Нету,,,4,5,3000,d,0,d,до 100 человек,Киев,выше среднего,13/12/2011 14:11:21,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,Senior Software Engineer,Высшее,Flex/Flash/AIR,Нету,,,3,2,2300,d,0,d,до 10 человек,Киев,средний,13/12/2011 14:12:07,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Software Engineer,Высшее,Java,Нету,,,5,3,2200,d,0,d,до 10 человек,Киев,продвинутый,13/12/2011 14:12:15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko)"
,27,m,Software Engineer,Высшее,Java,Нету,,,5,1,1800,d,0,d,до 200 человек,Львов,выше среднего,13/12/2011 14:12:21,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.2.13) Gecko/20110103 Fedora/3.6.13-1.fc14 Firefox/3.6.13
,34,m,Software Engineer,Высшее,Java,Нету,,,4,1.75,2100,d,0,d,до 100 человек,Киев,средний,13/12/2011 14:12:32,Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0
,24,m,Junior QA engineer,Высшее,,Нету,,Manual QA,0.75,0.75,3000,h,0,d,до 50 человек,Луганск,ниже среднего,13/12/2011 14:12:42,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
,26,m,Senior Project Manager / Program Manager,Высшее,,Нету,,,5,3,2000,d,0,d,до 50 человек,Днепропетровск,выше среднего,13/12/2011 14:12:54,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24 sputnik 2.5.0.150
,26,m,Software Engineer,Высшее,C,Нету,,,4,1.5,1800,d,2800,d,до 50 человек,Киев,выше среднего,13/12/2011 14:13:02,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Software Engineer,Высшее,C++,Нету,,,4,2,750,d,500,d,до 100 человек,Харьков,средний,13/12/2011 14:13:25,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,f,QA engineer,Высшее,,Нету,,Manual QA,2,1,1200,d,0,d,до 1000 человек,Киев,выше среднего,13/12/2011 14:13:29,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,32,m,Senior Software Engineer,Высшее,C++,Нету,,,8,2,2800,d,0,d,до 10 человек,Киев,продвинутый,13/12/2011 14:13:41,Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; en) Presto/2.10.229 Version/11.60
,23,m,Software Engineer,Высшее,PHP,Нету,,,1.5,0.75,1600,d,0,d,до 200 человек,Киев,выше среднего,13/12/2011 14:13:51,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.835.202 Chrome/14.0.835.202 Safari/535.1"
,25,m,Senior Software Engineer,Высшее,PHP,Нету,,,5,2,1000,d,0,d,до 10 человек,Винница,средний,13/12/2011 14:14:48,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,23,m,Software Engineer,Высшее,C#/.NET,Нету,,,3.5,3.5,1800,d,0,d,до 100 человек,Днепропетровск,средний,13/12/2011 14:14:57,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60
,23,m,Software Engineer,Незаконченное высшее,Java,Нету,,,2,0.5,1100,d,0,d,до 50 человек,Николаев,средний,13/12/2011 14:15:13,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Software Engineer,Незаконченное высшее,Ruby/Rails,Нету,,,8,0.25,2500,d,0,d,до 200 человек,Киев,средний,13/12/2011 14:15:27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
,25,m,Software Engineer,Высшее,C#/.NET,Нету,,,4,3,2000,d,0,d,до 200 человек,Киев,средний,13/12/2011 14:15:44,Mozilla/5.0 (Windows NT 5.2; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,30,m,Technical Lead,Высшее,C#/.NET,Нету,,,6.5,1.5,2500,d,0,d,до 50 человек,Львов,выше среднего,13/12/2011 14:15:52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
