"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"83",NA,30,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","8","3",2500,"d",0,"d","до 50 человек","Херсон","средний","24/05/2012 10:58:17","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",8,"other",2500,"DEV"
"84",NA,25,"m","Software Engineer","Высшее","Scala","Нету",NA,"","4","1.25",3500,"d",0,"d","до 10 человек","Киев","продвинутый","24/05/2012 10:58:24","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",4,"Киев",3500,"DEV"
"85",NA,28,"m","System Architect","Высшее","JavaScript","Нету",NA,"","8","1.5",3750,"d",0,"d","до 10 человек","Черновцы","продвинутый","24/05/2012 10:58:39","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19",8,"other",3750,"SDEV"
"86",NA,21,"m","Software Engineer","Незаконченное высшее","C++","Нету",NA,"","0.75","0.75",650,"d",200,"d","до 200 человек","Харьков","выше среднего","24/05/2012 10:58:40","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",0.75,"Харьков",650,"DEV"
"87",NA,27,"m","Senior QA engineer","Высшее","","Нету",NA,"Manual QA","6.5","меньше 3 месяцев",1600,"d",0,"d","до 200 человек","Харьков","выше среднего","24/05/2012 10:58:49","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",6.5,"Харьков",1600,"QA"
"88",NA,33,"m","Software Engineer","Высшее","JavaScript","Нету",NA,"","10 и более лет","1",2400,"d",2400,"d","до 10 человек","Одесса","средний","24/05/2012 10:59:06","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",10,"other",2400,"DEV"
"89",NA,31,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","8","4",2200,"d",0,"d","до 100 человек","Днепр.","средний","24/05/2012 10:59:21","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",8,"Днепр.",2200,"DEV"
"90",NA,30,"m","Team lead","Высшее","","Нету",NA,"","1.75","1.75",1200,"d",600,"d","до 100 человек","Ивано-Франковск","средний","24/05/2012 10:59:25","Mozilla/5.0 (X11; Linux i686; rv:5.0) Gecko/20100101 Firefox/5.0",1.75,"other",1200,"PM"
"91",NA,28,"m","QA Tech Lead","Высшее","","Нету",NA,"General QA","6","1.25",3000,"d",0,"d","до 200 человек","Киев","продвинутый","24/05/2012 10:59:31","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Киев",3000,"QA"
"92",NA,30,"m","Software Engineer","Высшее","C","Нету",NA,"","8","меньше 3 месяцев",1800,"d",0,"d","до 1000 человек","Киев","средний","24/05/2012 10:59:42","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",8,"Киев",1800,"DEV"
"93",NA,26,"m","Senior Software Engineer","Незаконченное высшее","Python","Нету",NA,"","6","0.5",2500,"d",0,"d","до 1000 человек","Одесса","выше среднего","24/05/2012 10:59:48","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",6,"other",2500,"DEV"
"94",NA,23,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","0.5",1700,"d",0,"d","до 50 человек","Харьков","средний","24/05/2012 11:00:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",4,"Харьков",1700,"DEV"
"95",NA,25,"m","QA engineer","Высшее","","Нету",NA,"Automation QA","2","2",1600,"d",0,"d","до 1000 человек","Киев","выше среднего","24/05/2012 11:00:04","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",2,"Киев",1600,"QA"
"96",NA,23,"m","Software Engineer","Высшее","Java","Нету",NA,"","2","1.5",950,"d",0,"d","до 50 человек","Черновцы","ниже среднего","24/05/2012 11:00:08","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5 Comodo_Dragon/19.0.3.0",2,"other",950,"DEV"
"97",NA,25,"m","Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","4","3",12000,"h",0,"d","до 10 человек","Киев","ниже среднего","24/05/2012 11:00:11","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19",4,"Киев",1500,"DEV"
"98",NA,21,"m","Junior Software Engineer","Незаконченное высшее","Objective-C","Нету",NA,"","0.75","0.75",470,"d",200,"d","до 10 человек","Львов","средний","24/05/2012 11:00:14","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:12.0) Gecko/20100101 Firefox/12.0",0.75,"Львов",470,"DEV"
"99",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","4.5","2.5",1500,"d",0,"d","до 100 человек","Николаев","средний","24/05/2012 11:00:18","Mozilla/5.0 (X11; Linux x86_64; rv:12.0) Gecko/20100101 Firefox/12.0",4.5,"other",1500,"DEV"
"100",NA,28,"m","Software Engineer","Высшее","Java","Нету",NA,"","4.5","0.75",2000,"d",0,"d","до 1000 человек","Киев","средний","24/05/2012 11:00:43","Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.229 Version/11.64",4.5,"Киев",2000,"DEV"
"101",NA,40,"m","Senior QA engineer","Высшее","","Нету",NA,"Automation QA","3","7",2200,"d",0,"d","до 200 человек","Львов","средний","24/05/2012 11:00:46","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",3,"Львов",2200,"QA"
"102",NA,27,"f","Senior QA engineer","Высшее","","Нету",NA,"Manual QA","6","меньше 3 месяцев",1200,"d",0,"d","до 1000 человек","Киев","средний","24/05/2012 11:00:58","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",6,"Киев",1200,"QA"
"103",NA,19,"m","Junior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","1","0.5",800,"d",800,"d","до 10 человек","Киев","средний","24/05/2012 11:01:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",1,"Киев",800,"DEV"
"104",NA,24,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","0.75","0.75",500,"d",0,"d","до 200 человек","Львов","ниже среднего","24/05/2012 11:01:16","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",0.75,"Львов",500,"DEV"
"105",NA,28,"f","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","6.5","1.25",1800,"d",0,"d","до 50 человек","Донецк","продвинутый","24/05/2012 11:01:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",6.5,"other",1800,"DEV"
"106",NA,39,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","10 и более лет","8",2050,"d",0,"d","до 100 человек","Львов","выше среднего","24/05/2012 11:01:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",10,"Львов",2050,"DEV"
"107",NA,24,"m","Junior QA engineer","Высшее","","Нету",NA,"Manual QA","1.25","1.25",475,"d",100,"d","до 200 человек","Луганск","ниже среднего","24/05/2012 11:01:51","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",1.25,"other",475,"QA"
"108",NA,28,"m","Senior Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","7","0.5",3100,"d",0,"d","до 50 человек","Харьков","средний","24/05/2012 11:02:20","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",7,"Харьков",3100,"DEV"
"109",NA,38,"m","Senior Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","10 и более лет","1",3200,"d",0,"d","до 100 человек","Киев","выше среднего","24/05/2012 11:02:20","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",10,"Киев",3200,"DEV"
"110",NA,20,"m","Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","2","2",1300,"d",650,"d","до 200 человек","Харьков","средний","24/05/2012 11:02:28","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.62",2,"Харьков",1300,"DEV"
"111",NA,24,"m","Software Engineer","Высшее","JavaScript","Нету",NA,"","3","меньше 3 месяцев",2500,"d",0,"d","до 10 человек","Киев","средний","24/05/2012 11:02:31","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/12.04 Chromium/18.0.1025.151 Chrome/18.0.1025.151 Safari/535.19",3,"Киев",2500,"DEV"
"112",NA,24,"f","Junior QA engineer","Высшее","","Нету",NA,"Manual QA","1","1",5000,"h",0,"d","до 50 человек","Киев","средний","24/05/2012 11:02:34","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",1,"Киев",625,"QA"
"113",NA,28,"m","Software Engineer","Высшее","C++","Нету",NA,"","4","4",12500,"h",4000,"h","до 50 человек","Харьков","средний","24/05/2012 11:02:44","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",4,"Харьков",1562.5,"DEV"
"114",NA,23,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","2","1",1900,"d",0,"d","до 1000 человек","Киев","средний","24/05/2012 11:02:44","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",2,"Киев",1900,"DEV"
"115",NA,28,"m","Project manager","Высшее","","Нету",NA,"","7","2.5",3500,"d",0,"d","до 10 человек","Киев","продвинутый","24/05/2012 11:02:51","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.77 Safari/535.7",7,"Киев",3500,"PM"
"116",NA,31,"m","Technical Lead","Незаконченное высшее","PHP","Нету",NA,"","9.5","0.75",5000,"d",4000,"d","до 100 человек","Львов","средний","24/05/2012 11:02:59","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19",9.5,"Львов",5000,"SDEV"
"117",NA,33,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","10 и более лет","2",3000,"d",0,"d","до 100 человек","Киев","выше среднего","24/05/2012 11:03:08","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.46 Safari/535.11",10,"Киев",3000,"DEV"
"118",NA,22,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","0.5","0.5",500,"d",0,"d","до 50 человек","Донецк","ниже среднего","24/05/2012 11:03:20","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.64",0.5,"other",500,"DEV"
"119",NA,26,"m","Senior Software Engineer","Высшее","PHP","Нету",NA,"","5.5","2.5",2400,"d",0,"d","до 1000 человек","Киев","выше среднего","24/05/2012 11:03:36","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",5.5,"Киев",2400,"DEV"
"120",NA,35,"m","Team lead","Высшее","","Нету",NA,"","10 и более лет","1",4000,"d",5000,"d","до 1000 человек","Киев","средний","24/05/2012 11:03:55","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",10,"Киев",4000,"PM"
"121",NA,27,"m","Senior Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","4","4",320,"d",0,"d","до 10 человек","Черкассы","средний","24/05/2012 11:04:09","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",4,"other",320,"DEV"
"122",NA,25,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","3",6000,"h",0,"d","до 50 человек","Донецк","ниже среднего","24/05/2012 11:04:11","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0",3,"other",750,"DEV"
"123",NA,22,"m","Software Engineer","Среднее","Ruby/Rails","Нету",NA,"","2","0.25",2500,"d",0,"d","до 10 человек","Львов","выше среднего","24/05/2012 11:04:14","Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",2,"Львов",2500,"DEV"
"124",NA,27,"m","Technical Lead","Высшее","PHP","Нету",NA,"","3","3",2800,"d",0,"d","до 50 человек","Симферополь","выше среднего","24/05/2012 11:04:45","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",3,"other",2800,"SDEV"
"125",NA,27,"m","Дизайнер","Высшее","","Нету",NA,"","6.5","2",4500,"h",0,"h","до 50 человек","Симферополь","ниже среднего","24/05/2012 11:04:47","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",6.5,"other",562.5,""
"126",NA,20,"m","Software Engineer","Высшее","PHP","Нету",NA,"","2","2",6500,"h",0,"d","до 50 человек","Львов","выше среднего","24/05/2012 11:05:11","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",2,"Львов",812.5,"DEV"
"127",NA,30,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","4","0.5",1635,"d",0,"d","до 50 человек","Симферополь","средний","24/05/2012 11:05:26","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",4,"other",1635,"QA"
"128",NA,25,"m","Junior Software Engineer","Высшее","PHP","Нету",NA,"","1.5","1.5",450,"d",200,"d","до 100 человек","Луганск","средний","24/05/2012 11:06:10","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",1.5,"other",450,"DEV"
"129",NA,26,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5","4",2350,"d",700,"d","до 200 человек","Харьков","выше среднего","24/05/2012 11:06:18","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",5,"Харьков",2350,"DEV"
"130",NA,25,"m","Senior Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","4","0.25",2300,"d",0,"d","до 100 человек","Одесса","средний","24/05/2012 11:06:29","Opera/9.80 (X11; Linux x86_64; U; Edition Linux Mint; ru) Presto/2.10.289 Version/12.00",4,"other",2300,"DEV"
"131",NA,34,"m","Project manager","Два высших","","Нету",NA,"","5","5",3200,"d",3000,"d","до 100 человек","Одесса","средний","24/05/2012 11:06:50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",5,"other",3200,"PM"
"132",NA,26,"m","Senior Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","2.5","2",2150,"d",500,"d","до 10 человек","Харьков","выше среднего","24/05/2012 11:07:02","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20120522 Firefox/14.0a2",2.5,"Харьков",2150,"DEV"
"133",NA,23,"m","Technical Lead","Высшее","Objective-C","Нету",NA,"","1.75","2",1000,"d",200,"d","до 50 человек","Львов","средний","24/05/2012 11:08:28","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",1.75,"Львов",1000,"SDEV"
"134",NA,24,"m","QA engineer","Высшее","","Нету",NA,"General QA","1.75","0.5",1900,"d",0,"d","до 200 человек","Киев","выше среднего","24/05/2012 11:08:46","Opera/9.80 (Macintosh; Intel Mac OS X 10.7.4; U; en) Presto/2.10.229 Version/11.64",1.75,"Киев",1900,"QA"
"135",NA,26,"m","Software Engineer","Высшее","Java","Нету",NA,"","4","1",1700,"d",0,"d","до 100 человек","Львов","выше среднего","24/05/2012 11:08:50","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",4,"Львов",1700,"DEV"
"136",NA,23,"m","Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","2","меньше 3 месяцев",2500,"d",0,"d","до 50 человек","Киев","средний","24/05/2012 11:08:55","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1145.0 Safari/537.1",2,"Киев",2500,"DEV"
"137",NA,28,"m","Software Engineer","Высшее","Java","Нету",NA,"","1.5","0.75",1200,"d",0,"d","до 200 человек","Харьков","средний","24/05/2012 11:09:01","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.142 Safari/535.19",1.5,"Харьков",1200,"DEV"
"138",NA,29,"m","Software Engineer","Высшее","Python","Нету",NA,"","2","5",9000,"h",0,"d","до 50 человек","Киев","средний","24/05/2012 11:09:12","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",2,"Киев",1125,"DEV"
"139",NA,26,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","меньше 3 месяцев",1500,"d",0,"d","до 100 человек","Львов","средний","24/05/2012 11:09:39","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",3,"Львов",1500,"DEV"
