"X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"80",NA,24,"m","Team lead","Высшее","","Аутсорсинг","Корпоративные системы","","5.5","5.5",1600,"d",0,"d","до 200 человек","Львов","выше среднего","10/05/2011 11:55:05","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",5.5,"Львов",1600,"PM"
"81",NA,26,"m","Technical Lead","Высшее","Java","Аутсорсинг","Веб-разработка","","3","2",2500,"d",0,"d","до 100 человек","Харьков","выше среднего","10/05/2011 11:55:05","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",3,"Харьков",2500,"SDEV"
"82",NA,32,"m","Senior Software Engineer","Высшее","Delphi","Разработка ПО","Разработка игр / Gamedev","","6.5","2",900,"d",0,"d","до 10 человек","Харьков","средний","10/05/2011 11:55:16","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.8.131 Version/11.10",6.5,"Харьков",900,"DEV"
"83",NA,22,"m","Software Engineer","Высшее","Python","ИТ-подразделение","Веб-разработка","","4","1.75",2200,"d",0,"d","до 50 человек","Киев","средний","10/05/2011 11:55:36","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.205 Safari/534.16",4,"Киев",2200,"DEV"
"84",NA,26,"m","Software Engineer","Высшее","Flex/Flash/AIR","Аутсорсинг","Корпоративные системы","","5.5","2.5",1300,"d",1500,"d","до 10 человек","Харьков","ниже среднего","10/05/2011 11:55:58","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.9 Safari/534.30",5.5,"Харьков",1300,"DEV"
"85",NA,38,"m","Senior Software Engineer","Высшее","C++","Аутсорсинг","Корпоративные системы","","10 и более лет","7",2000,"d",0,"d","до 100 человек","Львов","выше среднего","10/05/2011 11:56:13","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",10,"Львов",2000,"DEV"
"86",NA,24,"m","Senior Software Engineer","Высшее","Java","Аутсорсинг","Android","","7","1",3000,"d",0,"d","до 50 человек","Львов","выше среднего","10/05/2011 11:57:34","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",7,"Львов",3000,"DEV"
"87",NA,22,"m","Junior Software Engineer","Незаконченное высшее","Java","Разработка ПО","Телекоммуникации","","1.5","1",1100,"d",1100,"d","до 1000 человек","Киев","выше среднего","10/05/2011 11:58:48","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",1.5,"Киев",1100,"DEV"
"88",NA,32,"m","Senior Project Manager / Program Manager","Высшее","","Аутсорсинг","Веб-разработка","","10 и более лет","9",2000,"d",19000,"d","до 200 человек","Харьков","выше среднего","10/05/2011 11:59:23","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24",10,"Харьков",2000,"SPM"
"89",NA,25,"m","System Architect","Высшее","Python","Разработка ПО","Веб-разработка","","7","6",2000,"d",5000,"d","до 50 человек","Одесса","выше среднего","10/05/2011 11:59:56","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.205 Safari/534.16",7,"other",2000,"SDEV"
"90",NA,25,"m","Senior Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","7","3",2500,"d",0,"d","до 100 человек","Харьков","продвинутый","10/05/2011 12:01:24","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",7,"Харьков",2500,"DEV"
"91",NA,25,"m","Project manager","Высшее","","Разработка ПО","Корпоративные системы","","6","6",2000,"d",0,"d","до 50 человек","Киев","ниже среднего","10/05/2011 12:02:19","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",6,"Киев",2000,"PM"
"92",NA,25,"m","Team lead","Высшее","","Аутсорсинг","Веб-разработка","","3.5","3.5",2700,"d",0,"d","до 100 человек","Киев","средний","10/05/2011 12:02:32","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24",3.5,"Киев",2700,"PM"
"93",NA,29,"m","Senior Software Engineer","Высшее","C#/.NET","Разработка ПО","Корпоративные системы","","7","0.75",2340,"d",0,"d","до 10 человек","Киев","средний","10/05/2011 12:03:10","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",7,"Киев",2340,"DEV"
"94",NA,26,"m","Senior Software Engineer","Высшее","Java","Аутсорсинг","Телекоммуникации","","7","1",3000,"d",0,"d","до 200 человек","Киев","средний","10/05/2011 12:03:48","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",7,"Киев",3000,"DEV"
"95",NA,32,"m","Software Engineer","Высшее","C","Разработка ПО","Встраиваемые системы / Embedded","","5","3",1300,"d",1000,"d","до 10 человек","Киев","продвинутый","10/05/2011 12:04:11","Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20",5,"Киев",1300,"DEV"
"96",NA,27,"m","Системный администратор","Высшее","","Аутсорсинг","Корпоративные системы","","8","3",1800,"d",1000,"d","до 1000 человек","Харьков","выше среднего","10/05/2011 12:04:25","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",8,"Харьков",1800,"ADM"
"97",NA,22,"m","Software Engineer","Высшее","PHP","Разработка ПО","Веб-разработка","","2","1.5",9800,"h",0,"d","до 50 человек","Харьков","ниже среднего","10/05/2011 12:04:59","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",2,"Харьков",1225,"DEV"
"98",NA,24,"m","Junior Software Engineer","Высшее","Java","Аутсорсинг","Корпоративные системы","","1","1",1250,"d",0,"d","до 200 человек","Одесса","средний","10/05/2011 12:05:00","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",1,"other",1250,"DEV"
"99",NA,24,"m","Project manager","Среднее","","Аутсорсинг","Финансы и банки","","3","0.25",2000,"d",0,"d","до 10 человек","Киев","элементарный","10/05/2011 12:05:12","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",3,"Киев",2000,"PM"
"100",NA,30,"m","Senior Software Engineer","Высшее","C#/.NET","Разработка ПО","Финансы и банки","","4.5","3",1700,"d",3000,"d","до 200 человек","Киев","продвинутый","10/05/2011 12:05:18","Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2_1 like Mac OS X; uk-ua) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",4.5,"Киев",1700,"DEV"
"101",NA,22,"m","Junior Software Engineer","Незаконченное высшее","C#/.NET","Аутсорсинг","Разработка игр / Gamedev","","1.5","0.5",1000,"d",0,"d","до 10 человек","Киев","выше среднего","10/05/2011 12:05:36","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30",1.5,"Киев",1000,"DEV"
"102",NA,20,"m","System Architect","Незаконченное высшее","Objective-C","Аутсорсинг","iOS","","1.5","1.5",1200,"d",0,"d","до 50 человек","Харьков","ниже среднего","10/05/2011 12:06:00","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",1.5,"Харьков",1200,"SDEV"
"103",NA,29,"m","Technical Lead","Высшее","PHP","ИТ-подразделение","Веб-разработка","","7","2",1900,"d",0,"d","до 50 человек","Киев","средний","10/05/2011 12:07:24","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",7,"Киев",1900,"SDEV"
"104",NA,23,"m","Software Engineer","Незаконченное высшее","PHP","Аутсорсинг","Веб-разработка","","2","0.5",1200,"d",0,"d","до 10 человек","Киев","средний","10/05/2011 12:07:43","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1 FirePHP/0.5",2,"Киев",1200,"DEV"
"105",NA,24,"m","Junior Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","0.5","0.5",360,"d",0,"d","до 100 человек","Львов","ниже среднего","10/05/2011 12:08:51","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",0.5,"Львов",360,"DEV"
"106",NA,NA,"m","Senior Software Engineer","Среднее","JavaScript","Аутсорсинг","Веб-разработка","","7","1",1800,"d",0,"d","до 50 человек","Львов","средний","10/05/2011 12:09:54","Opera/9.80 (Windows NT 6.1; U; uk) Presto/2.8.131 Version/11.10",7,"Львов",1800,"DEV"
"107",NA,26,"m","Senior Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","3.5","2",1000,"d",0,"d","до 10 человек","Ивано-Франковск","ниже среднего","10/05/2011 12:09:57","Mozilla/5.0 (X11; Linux i686; rv:2.0) Gecko/20100101 Firefox/4.0 FirePHP/0.5",3.5,"other",1000,"DEV"
"108",NA,26,"m","Senior Software Engineer","Незаконченное высшее","PHP","Заказная разработка","Веб-разработка","","8","2",1200,"d",0,"d","до 50 человек","Симферополь","средний","10/05/2011 12:10:49","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.33 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.754.0 Chrome/13.0.754.0 Safari/534.33",8,"other",1200,"DEV"
"109",NA,21,"m","Software Engineer","Среднее","PHP","Аутсорсинг","Веб-разработка","","3","0.5",1000,"d",1000,"d","до 50 человек","Львов","выше среднего","10/05/2011 12:10:52","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24",3,"Львов",1000,"DEV"
"110",NA,23,"m","Junior Software Engineer","Высшее","C++","Разработка ПО","Встраиваемые системы / Embedded","","3","3",300,"d",0,"d","до 10 человек","Винница","средний","10/05/2011 12:11:10","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3,"other",300,"DEV"
"111",NA,27,"m","Software Engineer","Высшее","Java","Аутсорсинг","Финансы и банки","","4","3",1800,"d",1000,"d","до 200 человек","Киев","выше среднего","10/05/2011 12:11:30","Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",4,"Киев",1800,"DEV"
"112",NA,23,"m","Software Engineer","Незаконченное высшее","C#/.NET","Аутсорсинг","Веб-разработка","","4","4",1300,"d",0,"d","до 100 человек","Киев","средний","10/05/2011 12:11:53","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",4,"Киев",1300,"DEV"
"113",NA,31,"m","Senior Software Engineer","Высшее","Flex/Flash/AIR","Аутсорсинг","Веб-разработка","","8","5",2000,"d",0,"d","до 10 человек","Севастополь","средний","10/05/2011 12:11:59","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",8,"other",2000,"DEV"
"114",NA,29,"m","Team lead","Высшее","","Аутсорсинг","Веб-разработка","","8","2",3000,"d",0,"d","до 10 человек","Киев","продвинутый","10/05/2011 12:12:41","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",8,"Киев",3000,"PM"
"115",NA,30,"m","Technical Lead","Высшее","Python","Разработка ПО","Веб-разработка","","9","4",1700,"d",0,"d","до 10 человек","Днепр.","ниже среднего","10/05/2011 12:12:41","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.21 Safari/534.30",9,"Днепр.",1700,"SDEV"
"116",NA,35,"m","Senior Software Engineer","Высшее","Java","ИТ-подразделение","Финансы и банки","","7.5","7.5",18000,"h",0,"d","до 200 человек","Днепр.","выше среднего","10/05/2011 12:12:56","Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20110429 Firefox/4.0.1",7.5,"Днепр.",2250,"DEV"
"117",NA,26,"m","QA Tech Lead","Высшее","","Разработка ПО","Веб-разработка","Automation QA","4.5","4.5",2000,"d",0,"d","до 200 человек","Киев","ниже среднего","10/05/2011 12:13:03","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",4.5,"Киев",2000,"QA"
"118",NA,21,"m","Senior Software Engineer","Незаконченное высшее","PHP","Аутсорсинг","Веб-разработка","","2","меньше 3 месяцев",1500,"d",0,"d","до 50 человек","Киев","средний","10/05/2011 12:13:54","Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",2,"Киев",1500,"DEV"
"119",NA,25,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","3","3",1400,"d",0,"d","до 100 человек","Киев","средний","10/05/2011 12:13:59","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3,"Киев",1400,"DEV"
"120",NA,21,"m","Junior Software Engineer","Среднее","PHP","Аутсорсинг","Веб-разработка","","2.5","1",750,"d",250,"d","до 50 человек","Харьков","средний","10/05/2011 12:14:01","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16",2.5,"Харьков",750,"DEV"
"121",NA,22,"m","Software Engineer","Незаконченное высшее","Python","Аутсорсинг","Веб-разработка","","3","0.75",500,"d",0,"d","до 50 человек","Донецк","продвинутый","10/05/2011 12:14:21","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/11.04 Chromium/13.0.760.0 Chrome/13.0.760.0 Safari/534.35",3,"other",500,"DEV"
"122",NA,25,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Корпоративные системы","","2","3.5",600,"d",0,"d","до 10 человек","Харьков","средний","10/05/2011 12:14:39","Mozilla/5.0 (Windows NT 6.0; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",2,"Харьков",600,"DEV"
