,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,25,m,Project manager,Высшее,,Разработка ПО,Корпоративные системы,,6,6,2000,d,0,d,до 50 человек,Киев,ниже среднего,10/05/2011 12:02:19,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,25,m,Team lead,Высшее,,Аутсорсинг,Веб-разработка,,3.5,3.5,2700,d,0,d,до 100 человек,Киев,средний,10/05/2011 12:02:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,29,m,Senior Software Engineer,Высшее,C#/.NET,Разработка ПО,Корпоративные системы,,7,0.75,2340,d,0,d,до 10 человек,Киев,средний,10/05/2011 12:03:10,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,26,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Телекоммуникации,,7,1,3000,d,0,d,до 200 человек,Киев,средний,10/05/2011 12:03:48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,32,m,Software Engineer,Высшее,C,Разработка ПО,Встраиваемые системы / Embedded,,5,3,1300,d,1000,d,до 10 человек,Киев,продвинутый,10/05/2011 12:04:11,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.672.2 Safari/534.20"
,27,m,Системный администратор,Высшее,,Аутсорсинг,Корпоративные системы,,8,3,1800,d,1000,d,до 1000 человек,Харьков,выше среднего,10/05/2011 12:04:25,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,22,m,Software Engineer,Высшее,PHP,Разработка ПО,Веб-разработка,,2,1.5,9800,h,0,d,до 50 человек,Харьков,ниже среднего,10/05/2011 12:04:59,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Junior Software Engineer,Высшее,Java,Аутсорсинг,Корпоративные системы,,1,1,1250,d,0,d,до 200 человек,Одесса,средний,10/05/2011 12:05:00,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Project manager,Среднее,,Аутсорсинг,Финансы и банки,,3,0.25,2000,d,0,d,до 10 человек,Киев,элементарный,10/05/2011 12:05:12,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,30,m,Senior Software Engineer,Высшее,C#/.NET,Разработка ПО,Финансы и банки,,4.5,3,1700,d,3000,d,до 200 человек,Киев,продвинутый,10/05/2011 12:05:18,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2_1 like Mac OS X; uk-ua) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"
,22,m,Junior Software Engineer,Незаконченное высшее,C#/.NET,Аутсорсинг,Разработка игр / Gamedev,,1.5,0.5,1000,d,0,d,до 10 человек,Киев,выше среднего,10/05/2011 12:05:36,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30"
,20,m,System Architect,Незаконченное высшее,Objective-C,Аутсорсинг,iOS,,1.5,1.5,1200,d,0,d,до 50 человек,Харьков,ниже среднего,10/05/2011 12:06:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,29,m,Technical Lead,Высшее,PHP,ИТ-подразделение,Веб-разработка,,7,2,1900,d,0,d,до 50 человек,Киев,средний,10/05/2011 12:07:24,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,23,m,Software Engineer,Незаконченное высшее,PHP,Аутсорсинг,Веб-разработка,,2,0.5,1200,d,0,d,до 10 человек,Киев,средний,10/05/2011 12:07:43,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1 FirePHP/0.5
,24,m,Junior Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,0.5,0.5,360,d,0,d,до 100 человек,Львов,ниже среднего,10/05/2011 12:08:51,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,0,m,Senior Software Engineer,Среднее,JavaScript,Аутсорсинг,Веб-разработка,,7,1,1800,d,0,d,до 50 человек,Львов,средний,10/05/2011 12:09:54,Opera/9.80 (Windows NT 6.1; U; uk) Presto/2.8.131 Version/11.10
,26,m,Senior Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,3.5,2,1000,d,0,d,до 10 человек,Ивано-Франковск,ниже среднего,10/05/2011 12:09:57,Mozilla/5.0 (X11; Linux i686; rv:2.0) Gecko/20100101 Firefox/4.0 FirePHP/0.5
,26,m,Senior Software Engineer,Незаконченное высшее,PHP,Заказная разработка,Веб-разработка,,8,2,1200,d,0,d,до 50 человек,Симферополь,средний,10/05/2011 12:10:49,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.33 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.754.0 Chrome/13.0.754.0 Safari/534.33"
,21,m,Software Engineer,Среднее,PHP,Аутсорсинг,Веб-разработка,,3,0.5,1000,d,1000,d,до 50 человек,Львов,выше среднего,10/05/2011 12:10:52,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,23,m,Junior Software Engineer,Высшее,C++,Разработка ПО,Встраиваемые системы / Embedded,,3,3,300,d,0,d,до 10 человек,Винница,средний,10/05/2011 12:11:10,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,27,m,Software Engineer,Высшее,Java,Аутсорсинг,Финансы и банки,,4,3,1800,d,1000,d,до 200 человек,Киев,выше среднего,10/05/2011 12:11:30,Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,Software Engineer,Незаконченное высшее,C#/.NET,Аутсорсинг,Веб-разработка,,4,4,1300,d,0,d,до 100 человек,Киев,средний,10/05/2011 12:11:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,31,m,Senior Software Engineer,Высшее,Flex/Flash/AIR,Аутсорсинг,Веб-разработка,,8,5,2000,d,0,d,до 10 человек,Севастополь,средний,10/05/2011 12:11:59,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,29,m,Team lead,Высшее,,Аутсорсинг,Веб-разработка,,8,2,3000,d,0,d,до 10 человек,Киев,продвинутый,10/05/2011 12:12:41,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,30,m,Technical Lead,Высшее,Python,Разработка ПО,Веб-разработка,,9,4,1700,d,0,d,до 10 человек,Днепропетровск,ниже среднего,10/05/2011 12:12:41,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.21 Safari/534.30"
,35,m,Senior Software Engineer,Высшее,Java,ИТ-подразделение,Финансы и банки,,7.5,7.5,18000,h,0,d,до 200 человек,Днепропетровск,выше среднего,10/05/2011 12:12:56,Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20110429 Firefox/4.0.1
,26,m,QA Tech Lead,Высшее,,Разработка ПО,Веб-разработка,Automation QA,4.5,4.5,2000,d,0,d,до 200 человек,Киев,ниже среднего,10/05/2011 12:13:03,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,21,m,Senior Software Engineer,Незаконченное высшее,PHP,Аутсорсинг,Веб-разработка,,2,меньше 3 месяцев,1500,d,0,d,до 50 человек,Киев,средний,10/05/2011 12:13:54,Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,25,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Веб-разработка,,3,3,1400,d,0,d,до 100 человек,Киев,средний,10/05/2011 12:13:59,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,21,m,Junior Software Engineer,Среднее,PHP,Аутсорсинг,Веб-разработка,,2.5,1,750,d,250,d,до 50 человек,Харьков,средний,10/05/2011 12:14:01,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16"
,22,m,Software Engineer,Незаконченное высшее,Python,Аутсорсинг,Веб-разработка,,3,0.75,500,d,0,d,до 50 человек,Донецк,продвинутый,10/05/2011 12:14:21,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/11.04 Chromium/13.0.760.0 Chrome/13.0.760.0 Safari/534.35"
,25,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,2,3.5,600,d,0,d,до 10 человек,Харьков,средний,10/05/2011 12:14:39,Mozilla/5.0 (Windows NT 6.0; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,33,m,Director of Engineering / Program Director,Высшее,,Аутсорсинг,Финансы и банки,,10 и более лет,9,3300,d,0,d,до 200 человек,Львов,продвинутый,10/05/2011 12:16:02,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Software Engineer,Высшее,Python,Аутсорсинг,Веб-разработка,,4,2.5,2500,d,0,d,до 100 человек,Киев,продвинутый,10/05/2011 12:19:30,Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,29,m,Senior Software Engineer,Высшее,Ruby/Rails,Аутсорсинг,Веб-разработка,,7,3,2500,d,0,d,до 10 человек,Киев,выше среднего,10/05/2011 12:19:41,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,36,m,Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,3.5,3.5,700,d,0,d,до 10 человек,Харьков,средний,10/05/2011 12:19:43,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.04 Chromium/11.0.696.57 Chrome/11.0.696.57 Safari/534.24"
,30,m,Senior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,10 и более лет,0.5,2000,d,0,d,до 50 человек,Харьков,средний,10/05/2011 12:20:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.21 Safari/534.30"
,27,m,Senior Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,4.5,0.75,2400,d,0,d,до 200 человек,Киев,средний,10/05/2011 12:22:00,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.151 Safari/534.16"
,29,m,Senior Software Engineer,Высшее,Java,Разработка ПО,Веб-разработка,,7,3,2000,d,0,d,до 50 человек,Херсон,средний,10/05/2011 12:22:18,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
,27,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Android,,5,0.5,1100,d,0,d,до 1000 человек,Ивано-Франковск,выше среднего,10/05/2011 12:22:21,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.205 Safari/534.16"
,32,m,Senior Software Engineer,Высшее,C,Аутсорсинг,Телекоммуникации,,10 и более лет,2,2300,d,0,d,до 10 человек,Харьков,средний,10/05/2011 12:22:44,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.8.131 Version/11.10
,29,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Веб-разработка,,6,6,1700,d,200,d,до 1000 человек,Ивано-Франковск,выше среднего,10/05/2011 12:22:49,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,22,m,Junior Software Engineer,Высшее,C#/.NET,Разработка ПО,Корпоративные системы,,0.75,меньше 3 месяцев,800,d,0,d,до 200 человек,Львов,средний,10/05/2011 12:22:53,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.10
,33,m,Technical Lead,Высшее,Python,Аутсорсинг,Веб-разработка,,10 и более лет,5,4700,d,0,d,до 100 человек,Киев,выше среднего,10/05/2011 12:23:08,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; ru-ru) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
,26,m,Senior Software Engineer,Высшее,C#/.NET,Аутсорсинг,Веб-разработка,,5.5,3,2000,d,500,d,до 1000 человек,Львов,средний,10/05/2011 12:24:14,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,25,m,Director of Engineering / Program Director,Высшее,,Заказная разработка,Веб-разработка,,8,0.75,7000,h,0,d,до 10 человек,Киев,ниже среднего,10/05/2011 12:24:57,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Junior Software Engineer,Высшее,Java,Заказная разработка,Корпоративные системы,,1.25,1.25,700,d,0,d,до 10 человек,Киев,средний,10/05/2011 12:25:05,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.10
,23,m,Software Engineer,Высшее,Ruby/Rails,Разработка ПО,Веб-разработка,,4.5,2.5,1600,d,0,d,до 50 человек,Киев,средний,10/05/2011 12:25:39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30"
,35,m,Senior QA engineer,Высшее,,Разработка ПО,Разработка игр / Gamedev,General QA,10 и более лет,10 и более лет,1250,d,0,d,до 200 человек,Винница,средний,10/05/2011 12:25:45,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,DBA / Администратор баз данных,Среднее,,ИТ-подразделение,Корпоративные системы,,4,3.5,5000,h,0,d,до 10 человек,Львов,средний,10/05/2011 12:26:19,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,29,m,Team lead,Незаконченное высшее,,Разработка ПО,Веб-разработка,,7,2,3000,d,0,d,до 10 человек,Львов,выше среднего,10/05/2011 12:26:22,Mozilla/5.0 (X11; Linux i686; rv:6.0a1) Gecko/20110413 Firefox/6.0a1
,23,m,Technical Lead,Высшее,PHP,Разработка ПО,Веб-разработка,,5,0.5,2200,d,0,d,до 10 человек,Киев,выше среднего,10/05/2011 12:26:26,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,21,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Веб-разработка,,1,1,1571,d,2829,d,до 50 человек,Львов,средний,10/05/2011 12:26:37,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,22,f,Senior QA engineer,Высшее,,Аутсорсинг,Встраиваемые системы / Embedded,Manual QA,3,2.5,1600,d,0,d,до 1000 человек,Киев,выше среднего,10/05/2011 12:27:01,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,27,m,Team lead,Высшее,,Аутсорсинг,Веб-разработка,,9,0.25,2800,d,0,d,до 200 человек,Львов,выше среднего,10/05/2011 12:27:09,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,24,m,Senior Software Engineer,Среднее,PHP,Разработка ПО,Веб-разработка,,7,меньше 3 месяцев,2500,d,0,d,до 10 человек,Киев,выше среднего,10/05/2011 12:27:27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,26,m,Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,2.5,2.5,850,d,0,d,до 50 человек,Донецк,выше среднего,10/05/2011 12:27:44,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
