"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"83",NA,23,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","3",2500,"d",1000,"d","до 50 человек","Киев","выше среднего","13/12/2011 13:55:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4,"Киев",2500,"DEV"
"84",NA,19,"m","Software Engineer","Незаконченное высшее","C","Нету",NA,"","1.75","0.5",4000,"d",500,"d","до 50 человек","Киев","продвинутый","13/12/2011 13:56:07","Mozilla/5.0 (X11; Linux x86_64; rv:7.0.1) Gecko/20100101 Firefox/7.0.1",1.75,"Киев",4000,"DEV"
"85",NA,24,"m","Software Engineer","Высшее","Java","Нету",NA,"","2.5","0.25",5000,"h",0,"d","до 50 человек","Киев","средний","13/12/2011 13:56:36","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.10 Chromium/14.0.835.202 Chrome/14.0.835.202 Safari/535.1",2.5,"Киев",625,"DEV"
"86",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","4",2000,"d",0,"d","до 50 человек","Херсон","средний","13/12/2011 13:56:46","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.2 Safari/535.11",5,"other",2000,"DEV"
"87",NA,25,"m","Technical Lead","Высшее","Objective-C","Нету",NA,"","6","6",2650,"d",0,"d","до 200 человек","Киев","продвинутый","13/12/2011 13:57:09","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",6,"Киев",2650,"SDEV"
"88",NA,27,"m","Team lead","Высшее","","Нету",NA,"","6","3",2600,"d",3200,"d","до 1000 человек","Киев","продвинутый","13/12/2011 13:57:11","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",6,"Киев",2600,"PM"
"89",NA,29,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","6","2",1450,"d",300,"d","до 200 человек","Львов","ниже среднего","13/12/2011 13:57:16","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",6,"Львов",1450,"DEV"
"90",NA,29,"m","Technical Lead","Высшее","C++","Нету",NA,"","6","3.5",2700,"d",0,"d","до 10 человек","Днепр.","выше среднего","13/12/2011 13:57:32","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",6,"Днепр.",2700,"SDEV"
"91",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","2","0.75",3000,"d",0,"d","до 200 человек","Киев","ниже среднего","13/12/2011 13:57:54","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Киев",3000,"DEV"
"92",NA,33,"m","Senior Project Manager / Program Manager","Высшее","","Нету",NA,"","8.5","6",3300,"d",0,"d","до 1000 человек","Харьков","выше среднего","13/12/2011 13:58:04","Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; en) Presto/2.10.229 Version/11.60",8.5,"Харьков",3300,"SPM"
"93",NA,28,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","6.5","5",7700,"h",1500,"h","до 100 человек","Донецк","ниже среднего","13/12/2011 13:58:08","Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",6.5,"other",962.5,"DEV"
"94",NA,23,"m","Software Engineer","Высшее","Python","Нету",NA,"","2","1.5",3000,"h",0,"d","до 10 человек","Днепр.","средний","13/12/2011 13:58:31","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Днепр.",375,"DEV"
"95",NA,22,"m","Дизайнер","Высшее","","Нету",NA,"","4","1",1400,"d",200,"d","до 10 человек","Киев","выше среднего","13/12/2011 13:58:47","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"Киев",1400,""
"96",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4.5","2",2300,"d",0,"d","до 200 человек","Львов","средний","13/12/2011 13:59:01","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4.5,"Львов",2300,"DEV"
"97",NA,25,"m","Software Engineer","Среднее","PHP","Нету",NA,"","3.5","0.5",1500,"d",0,"d","до 10 человек","Киев","средний","13/12/2011 13:59:02","Opera/9.80 (X11; Linux x86_64; U; Opera Next; uk) Presto/2.8.131 Version/11.50",3.5,"Киев",1500,"DEV"
"98",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","2","2",800,"d",0,"d","до 10 человек","Житомир","ниже среднего","13/12/2011 13:59:23","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"other",800,"DEV"
"99",NA,32,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","7","1.5",2500,"d",0,"d","до 1000 человек","Киев","средний","13/12/2011 13:59:45","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7,"Киев",2500,"DEV"
"100",NA,27,"m","Senior Software Engineer","Незаконченное высшее","Flex/Flash/AIR","Нету",NA,"","3.5","1.5",1500,"d",0,"d","до 100 человек","Киев","средний","13/12/2011 14:00:42","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.6 Safari/535.11",3.5,"Киев",1500,"DEV"
"101",NA,22,"f","QA engineer","Высшее","","Нету",NA,"Manual QA","0.25","0.25",600,"d",0,"d","до 50 человек","Киев","продвинутый","13/12/2011 14:00:57","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",0.25,"Киев",600,"QA"
"102",NA,26,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","6.5","0.25",2700,"d",0,"d","до 100 человек","Днепр.","выше среднего","13/12/2011 14:00:59","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",6.5,"Днепр.",2700,"DEV"
"103",NA,31,"m","QA Tech Lead","Высшее","","Нету",NA,"General QA","5","2.5",2000,"d",0,"d","до 50 человек","Житомир","выше среднего","13/12/2011 14:01:05","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",5,"other",2000,"QA"
"104",NA,23,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","1.75","1.5",4000,"h",0,"d","до 10 человек","Чернигов","ниже среднего","13/12/2011 14:01:08","Mozilla/5.0 (X11; U; Linux i686; ru; rv:1.9.2.3) Gecko/20100423 Ubuntu/10.04 (lucid) Firefox/3.6.3",1.75,"other",500,"DEV"
"105",NA,22,"m","Software Engineer","Незаконченное высшее","Python","Нету",NA,"","1.25","1.25",9000,"h",0,"d","до 10 человек","Киев","элементарный","13/12/2011 14:01:27","Opera/9.80 (X11; Linux i686; U; ru) Presto/2.10.229 Version/11.60",1.25,"Киев",1125,"DEV"
"106",NA,33,"m","QA engineer","Незаконченное высшее","","Нету",NA,"Manual QA","3","0.75",1600,"d",300,"d","до 1000 человек","Киев","выше среднего","13/12/2011 14:01:30","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",3,"Киев",1600,"QA"
"107",NA,30,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","6","0.5",2050,"d",0,"d","до 10 человек","Донецк","выше среднего","13/12/2011 14:01:33","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",6,"other",2050,"DEV"
"108",NA,23,"m","Software Engineer","Высшее","Java","Нету",NA,"","3","1.5",2200,"d",0,"d","до 1000 человек","Киев","выше среднего","13/12/2011 14:01:49","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3,"Киев",2200,"DEV"
"109",NA,25,"m","Senior Software Engineer","Высшее","Python","Нету",NA,"","8","0.5",2800,"d",0,"d","до 50 человек","Одесса","средний","13/12/2011 14:02:03","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",8,"other",2800,"DEV"
"110",NA,23,"m","Team lead","Среднее","","Нету",NA,"","5","2",15000,"h",6000,"h","до 50 человек","Харьков","средний","13/12/2011 14:02:16","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5,"Харьков",1875,"PM"
"111",NA,30,"m","Senior Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","8","меньше 3 месяцев",3000,"d",0,"d","до 100 человек","Львов","ниже среднего","13/12/2011 14:02:16","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",8,"Львов",3000,"DEV"
"112",NA,23,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","3","0.75",2650,"d",1200,"d","до 100 человек","Харьков","средний","13/12/2011 14:02:23","Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",3,"Харьков",2650,"DEV"
"113",NA,27,"m","Software Engineer","Высшее","PHP","Нету",NA,"","5.5","2",1400,"d",0,"d","до 50 человек","Днепр.","средний","13/12/2011 14:02:30","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.106 Chrome/15.0.874.106 Safari/535.2",5.5,"Днепр.",1400,"DEV"
"114",NA,23,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","1","1",400,"d",0,"d","до 200 человек","Харьков","средний","13/12/2011 14:02:37","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0a2) Gecko/20111212 Firefox/10.0a2",1,"Харьков",400,"DEV"
"115",NA,31,"m","Project manager","Высшее","","Нету",NA,"","10 и более лет","4",3000,"d",0,"d","до 1000 человек","Киев","средний","13/12/2011 14:03:01","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",10,"Киев",3000,"PM"
"116",NA,25,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5","1.5",3000,"d",1500,"d","до 10 человек","Симферополь","выше среднего","13/12/2011 14:03:02","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.2.24) Gecko/20111107 Ubuntu/10.04 (lucid) Firefox/3.6.24",5,"other",3000,"DEV"
"117",NA,25,"m","Верстальщик","Высшее","","Нету",NA,"","3","2",300,"d",0,"d","до 10 человек","Ровно","средний","13/12/2011 14:03:11","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19",3,"other",300,""
"118",NA,27,"f","QA Tech Lead","Высшее","","Нету",NA,"Manual QA","0.75","5",2300,"d",0,"d","до 50 человек","Киев","средний","13/12/2011 14:03:27","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",0.75,"Киев",2300,"QA"
"119",NA,23,"m","Software Engineer","Высшее","PHP","Нету",NA,"","5","меньше 3 месяцев",500,"d",0,"d","до 10 человек","Днепр.","средний","13/12/2011 14:03:31","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5,"Днепр.",500,"DEV"
"120",NA,25,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","1.75","1.75",5000,"h",5000,"h","до 50 человек","Львов","выше среднего","13/12/2011 14:03:33","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",1.75,"Львов",625,"QA"
"121",NA,23,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","меньше 3 месяцев",2200,"d",0,"d","до 200 человек","Киев","выше среднего","13/12/2011 14:04:00","Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",3,"Киев",2200,"DEV"
"122",NA,27,"m","Senior Project Manager / Program Manager","Высшее","","Нету",NA,"","4","0.75",3500,"d",0,"d","до 100 человек","Днепр.","выше среднего","13/12/2011 14:04:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4,"Днепр.",3500,"SPM"
"123",NA,30,"m","Senior QA engineer","Высшее","","Нету",NA,"Automation QA","5","0.75",2000,"d",0,"d","до 1000 человек","Киев","выше среднего","13/12/2011 14:04:14","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",5,"Киев",2000,"QA"
"124",NA,22,"f","QA engineer","Высшее","","Нету",NA,"General QA","1.75","0.5",1200,"d",0,"d","до 200 человек","Киев","средний","13/12/2011 14:04:15","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",1.75,"Киев",1200,"QA"
"125",NA,30,"m","QA Tech Lead","Высшее","","Нету",NA,"General QA","7","1.5",2700,"d",0,"d","до 200 человек","Киев","выше среднего","13/12/2011 14:04:16","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7,"Киев",2700,"QA"
"126",NA,28,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","4","4",700,"d",0,"d","до 50 человек","Николаев","продвинутый","13/12/2011 14:04:33","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4,"other",700,"QA"
"127",NA,23,"m","Software Engineer","Незаконченное высшее","Python","Нету",NA,"","4.5","меньше 3 месяцев",2700,"d",2400,"d","до 200 человек","Киев","средний","13/12/2011 14:04:35","Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0",4.5,"Киев",2700,"DEV"
"128",NA,25,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5.5","1",3000,"d",0,"d","до 200 человек","Киев","выше среднего","13/12/2011 14:04:41","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5.5,"Киев",3000,"DEV"
"129",NA,NA,"m","Системный администратор","Среднее","","Нету",NA,"","3","1.5",500,"d",0,"d","до 50 человек","Киев","элементарный","13/12/2011 14:04:42","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3,"Киев",500,"ADM"
"130",NA,27,"m","Senior Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","3","2",3200,"h",3200,"h","до 10 человек","Днепр.","средний","13/12/2011 14:05:07","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3,"Днепр.",400,"DEV"
"131",NA,32,"m","Software Engineer","Высшее","Python","Нету",NA,"","9","2",1500,"d",0,"d","до 10 человек","Киев","выше среднего","13/12/2011 14:05:12","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",9,"Киев",1500,"DEV"
"132",NA,19,"m","Software Engineer","Незаконченное высшее","C++","Нету",NA,"","1","1",400,"d",0,"d","до 50 человек","Львов","выше среднего","13/12/2011 14:05:31","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",1,"Львов",400,"DEV"
"133",NA,28,"m","Senior Software Engineer","Высшее","Delphi","Нету",NA,"","7.5","4.5",20000,"h",0,"d","до 10 человек","Киев","средний","13/12/2011 14:05:39","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7.5,"Киев",2500,"DEV"
"134",NA,25,"m","Senior Software Engineer","Высшее","Python","Нету",NA,"","3.5","меньше 3 месяцев",2000,"d",0,"d","до 1000 человек","Киев","выше среднего","13/12/2011 14:05:42","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:7.0.1) Gecko/20100101 Firefox/7.0.1",3.5,"Киев",2000,"DEV"
"135",NA,28,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4.5","0.75",2100,"d",0,"d","до 1000 человек","Киев","средний","13/12/2011 14:05:47","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4.5,"Киев",2100,"DEV"
"136",NA,24,"m","Software Engineer","Высшее","JavaScript","Нету",NA,"","2","1",2000,"d",0,"d","до 1000 человек","Киев","выше среднего","13/12/2011 14:06:19","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Киев",2000,"DEV"
"137",NA,25,"m","Software Engineer","Высшее","Objective-C","Нету",NA,"","1.5","1.5",2000,"d",0,"d","до 50 человек","Днепр.","выше среднего","13/12/2011 14:06:24","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.53.1 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.1",1.5,"Днепр.",2000,"DEV"
"138",NA,33,"m","Junior Software Engineer","Высшее","Objective-C","Нету",NA,"","0.5","меньше 3 месяцев",750,"d",0,"d","до 50 человек","Севастополь","ниже среднего","13/12/2011 14:06:30","Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; ru) Presto/2.10.229 Version/11.60",0.5,"other",750,"DEV"
"139",NA,33,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","9","6",1800,"d",200,"d","до 100 человек","Донецк","средний","13/12/2011 14:06:44","Mozilla/5.0 (X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0",9,"other",1800,"DEV"
