"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"157","Львов",400,0,"Junior Software Engineer",1,0.5,"JavaScript","",25,"женский","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"158","Киев",4800,0,"Senior Software Engineer",8,5,"Swift","",28,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутсорсинговая","iOS,Desktop Applications"
"159","Киев",650,150,"Business analyst",1,1,"","",25,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 200 человек","Аутстаффинговая","Desktop Applications,Веб-разработка"
"160","Львов",2300,0,"Senior Software Engineer",10,2,"PHP","",29,"мужской","Высшее","Львовская Политехника","False","ниже среднего","до 200 человек","Аутстаффинговая","Веб-разработка"
"161","Львов",3250,500,"Senior Software Engineer",10,0.5,"PHP","",30,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"162","Киев",700,0,"Junior QA engineer",0.25,0.25,"","General QA",23,"мужской","Высшее","КНУ им. Шевченко","False","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Финансы и банки"
"163","Харьков",2000,500,"Project manager",3,0.5,"","",24,"мужской","Высшее","ХНЭУ","False","выше среднего","до 1000 человек","Продуктовая","Gamedev,eCommerce"
"164","Львов",2700,200,"Software Engineer",8,0,"Ruby/Rails","",27,"мужской","Высшее","ДонНТУ","False","элементарный","до 10 человек","Стартап","Веб-разработка"
"165","Харьков",550,250,"Software Engineer",2,0.5,"PHP","",24,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"166","Киев",3500,400,"Senior Software Engineer",5,2,"Java","",32,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"167","Киев",1700,100,"QA engineer",5,5,"","General QA",25,"мужской","Высшее","НАУ","False","ниже среднего","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"168","Киев",1300,600,"Software Engineer",3,0.5,"Java","",23,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"169","Львов",1500,800,"Software Engineer",2,2,"C#/.NET","",24,"мужской","Незаконченное высшее","КНУ им. Шевченко","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка"
"170","Киев",2200,200,"Team lead",5,2,"","",28,"мужской","Высшее","Львовская Политехника","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"171","Киев",250,50,"Junior Software Engineer",1,1,"C#/.NET","",20,"мужской","Незаконченное высшее","ГУТ","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"172","Киев",2517,757,"Senior Software Engineer",5,1.5,"PHP","",23,"мужской","Среднее","","False","элементарный","до 10 человек","Продуктовая","Веб-разработка,eCommerce"
"173","Одесса",750,150,"Marketing",7,0.5,"","",36,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 10 человек","Аутсорсинговая","eCommerce,Другое"
"174","Киев",300,0,"Junior Software Engineer",0,0,"Java","",28,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 200 человек","Продуктовая","Финансы и банки,Корпоративные системы"
"175","Киев",1100,800,"Software Engineer",2,1,"PHP","",21,"мужской","Незаконченное высшее","ЖГТУ","True","ниже среднего","до 50 человек","Продуктовая","Веб-разработка,eCommerce"
"176","Николаев",725,400,"QA engineer",1.5,0.5,"","Manual QA",26,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","iOS,Gamedev"
"177","Харьков",3000,200,"Technical Lead",10,7,"C#/.NET","",33,"женский","Высшее","ВНУ им. Даля","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"178","Киев",2000,500,"DevOps",1,1,"","",32,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 10 человек","Аутсорсинговая","Корпоративные системы,Другое"
"179","Киев",1500,500,"Senior QA engineer",4,0.25,"","Manual QA",33,"женский","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"180","Киев",300,0,"Junior Software Engineer",0.5,0,"JavaScript","",25,"женский","Высшее","Другой вуз","False","продвинутый","до 50 человек","Другая","Веб-разработка"
"181","Киев",250,250,"Junior QA engineer",1,1,"","Manual QA",22,"женский","Высшее","ГУТ","True","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
